time,elevation,ph,temp,sal,conductivity,oxygen,fluo
1379037040,14.4732666666667,7.79376545886329,19.8589161290323,5.82710967741935,0.927270967741936,5.0024358974359,689.067819235191
1379040640,14.7283076923077,7.79565872973353,19.7509328358209,5.86021641791045,0.930029850746269,4.98247058823529,676.455054600858
1379044240,15.1423333333333,7.78755444151572,19.6206014492754,6.47672463768116,1.01638405797101,4.94145454545455,672.087435739072
1379047840,15.5017083333333,7.80586826207285,18.8031195652174,9.64960869565217,1.44452173913043,4.81424137931034,689.859980859891
1379051440,15.8846333333333,7.83357906811091,18.1038803418803,12.4250341880342,1.79391452991453,4.68861111111111,723.397177678039
1379055040,16.1516666666667,7.84007703767071,17.923075,13.7996833333333,1.97045,4.68865625,758.759558442282
1379058640,16.2781724137931,7.83359677352301,18.2232469135802,13.4855308641975,1.94214814814815,4.68679166666667,764.715071254602
1379062240,16.26975,7.83483047137343,18.3519240506329,12.6409873417722,1.83469620253165,4.77742307692308,771.77270990119
1379065840,16.07145,7.82482491100445,18.829373015873,10.5594126984127,1.57185714285714,4.749,826.292381905465
1379069440,15.596,7.78261399131366,19.1076034482759,9.77329310344828,1.47159482758621,4.67366666666667,920.295527952707
1379073040,15.4517333333333,7.75498097666393,19.6400186915888,7.68357943925234,1.19221495327103,4.77112121212121,977.492535879663
1379076640,15.3348571428571,7.78533884647181,19.7171759259259,6.53112037037037,1.02752777777778,4.88723529411765,1005.5621047797
1379080240,15.4043846153846,7.83572163895337,19.48183,6.86388,1.07069,4.88533333333333,1060.28749898739
1379083840,15.591347826087,7.85935602504034,19.325762295082,7.23409016393443,1.1202131147541,4.9424375,1082.29065412759
1379087440,15.896,7.86011727244584,18.5890957446809,10.4689787234043,1.54725531914894,4.70133333333333,1002.99124395056
1379091040,16.278,7.84967043336978,17.9023529411765,13.2906470588235,1.89991176470588,4.48533333333333,913.486159191876
1379094640,16.571,7.84654086472828,17.4379345794393,14.3169626168224,2.01068224299065,4.44874358974359,953.406330733411
1379098240,16.8225666666667,7.86426949462651,17.33617,14.7787,2.06966,4.3145641025641,995.514870000013
1379101840,16.8244666666667,7.91335540858848,16.9868510638298,16.7006170212766,2.29713829787234,4.69846153846154,874.452905293097
1379105440,16.7365,7.9660415170524,18.05729,11.24467,1.62942,5.08582051282051,697.686626992463
1379109040,16.0522,7.96829832213194,18.909953271028,6.87599065420561,1.0582523364486,5.1295641025641,632.058532999029
1379112640,15.6239333333333,7.92634353673104,19.1981214953271,6.20930841121495,0.968364485981308,5.048,636.279164168783
1379116240,15.1043913043478,7.88391212159617,19.4116635514019,5.84502803738318,0.920579439252336,5.03638461538462,632.974348548964
1379119840,14.6489,7.85001485213666,19.4183738317757,6.04797196261682,0.950495327102804,4.97853846153846,630.935041101378
1379123440,14.3832962962963,7.81788209986889,19.4052242990654,6.38298130841121,0.998953271028037,4.92202564102564,638.594885941442
1379127040,14.3613,7.80375976731903,19.5241775700935,5.62320560747664,0.890448598130841,4.95215384615385,627.704120420734
1379130640,14.5743214285714,7.8207792434715,19.5130654205607,5.2678785046729,0.837457943925234,4.96292307692308,603.650231917338
1379134240,14.9608666666667,7.85105203293039,19.5546728971963,4.90209345794393,0.783971962616822,4.96482051282051,618.319533238503
1379137840,15.3902,7.86427182485369,18.7266074766355,8.68714018691589,1.30624299065421,4.85412820512821,676.969244628952
1379141440,15.8010666666667,7.83144928552617,18.1790841121495,12.0910747663551,1.75220560747664,4.72269230769231,737.157785629527
1379145040,16.1478,7.78891079024305,18.0618965517241,13.2373218390805,1.8997816091954,4.4539696969697,766.036221794782
1379148640,16.3462592592593,7.81770779530581,18.1675494505495,12.7645714285714,1.84365934065934,4.52348484848485,754.931296832401
1379152240,16.3411666666667,7.87360836695255,17.9519215686275,13.5539705882353,1.93940196078431,4.9582972972973,768.043626287596
1379155840,16.1423666666667,7.86527226381712,18.9535327102804,8.65460747663551,1.30596261682243,4.93379487179487,862.195536237696
1379159440,15.8366,7.82692469203314,19.3305046728972,7.36151401869159,1.13823364485981,4.91874358974359,917.998522997884
1379163040,15.5077037037037,7.82729528305946,19.5304537815126,6.32745378151261,0.993974789915966,4.91648717948718,826.958746517648
1379166640,15.2711176470588,7.8698179276879,19.4856274509804,5.86106862745098,0.924323529411765,5.03757894736842,741.056835986977
1379170240,15.2825862068966,7.92070014246115,19.6070196078431,5.3218431372549,0.847490196078431,5.11316216216216,771.847754270896
1379173840,15.4686666666667,7.93712639891795,19.6887476635514,4.68242056074766,0.753570093457944,5.16141025641026,819.553372879405
1379177440,15.745037037037,7.90268326776796,19.225308411215,6.75110280373832,1.04319626168224,4.89566666666667,819.669379081272
1379181040,16.1292222222222,7.84074776234996,17.9118878504673,12.3718971962617,1.77511214953271,4.62787179487179,806.589758892864
1379184640,16.5030869565217,7.80355300537183,16.6118317757009,17.4415514018692,2.36318691588785,4.03148717948718,814.684666298034
1379188240,16.8092333333333,7.84324371931938,16.9510776699029,15.8702233009709,2.18953398058252,4.10376923076923,850.261607221703
1379191840,16.8915909090909,7.92243888845455,15.8543555555556,20.9833,2.75683333333333,4.46482051282051,857.705874311181
1379195440,16.612125,7.97103879000702,16.5022,18.11311,2.44288,4.94148717948718,754.514852604977
1379199040,16.291724137931,7.97616736382526,18.1466851851852,9.78683333333333,1.44148148148148,5.02092307692308,606.585704175305
1379202640,15.6314761904762,7.95587390501443,18.7845636363636,7.49055454545455,1.14307272727273,5.05153846153846,559.725597591065
1379206240,15.1894615384615,7.92351610992257,18.9537636363636,7.15697272727273,1.10007272727273,5.04166666666667,597.058650112958
1379209840,14.6414666666667,7.88915265762582,19.0503243243243,7.03348648648649,1.0842972972973,5.02320512820513,615.947274096452
1379213440,14.3154444444444,7.85977952768018,19.0840973451327,7.34302654867257,1.12953982300885,4.98546153846154,608.554482274172
1379217040,14.2488666666667,7.84246182094204,19.3515263157895,6.12182456140351,0.959982456140351,5.04466666666667,609.671678965877
1379220640,14.4770333333333,7.84094867906219,19.3638,5.98717142857143,0.940714285714286,5.03961538461538,620.805167063439
1379224240,14.8951153846154,7.84810824614916,19.0745555555556,6.88420512820513,1.06224786324786,4.98794871794872,640.755918360065
1379227840,15.3793214285714,7.84339793325109,18.5700854700855,10.0681965811966,1.4902905982906,4.84269230769231,669.115730236858
1379231440,15.8626,7.83377680570805,17.8657372881356,13.5154237288136,1.92575423728814,4.64297435897436,711.188981927119
1379235040,16.2755172413793,7.85328356795852,16.6335,18.8596228070175,2.54481578947368,4.38905128205128,754.841525045413
1379238640,16.5086923076923,7.89012956509879,16.7361022727273,17.920875,2.436375,4.79192592592593,775.658863471835
1379242240,16.5295333333333,7.90536938052989,15.885202020202,21.8112121212121,2.858,4.57288888888889,765.156669398164
1379245840,16.2820689655172,7.89604731016868,17.3919901960784,15.0724019607843,2.09688235294118,4.85479487179487,725.490922435656
1379249440,15.9284642857143,7.89275760802241,18.2490898876404,10.7534719101124,1.57739325842697,4.90956756756757,676.402589490484
1379253040,15.4092666666667,7.8966935475968,18.2264054054054,10.4975315315315,1.54073873873874,4.90156756756757,651.299497862589
1379256640,15.1887666666667,7.89437523062696,18.4808739495798,9.75257142857143,1.44934453781513,4.926775,665.854564532452
1379260240,15.1026,7.88876149104371,18.9792416666667,7.71886666666667,1.17945,5.024425,711.857094724012
1379263840,15.2243157894737,7.88616114675064,19.0707757009346,6.58569158878505,1.02115887850467,5.02984615384615,740.727114131944
1379267440,15.6558333333333,7.8819060741107,18.456731092437,9.10783193277311,1.34847899159664,4.706575,726.555263016315
1379271040,16.07624,7.88250073262962,17.2059345794393,14.5060747663551,2.026,4.63982051282051,705.94515444283
1379274640,16.5025666666667,7.90911800977671,15.8991680672269,19.3735294117647,2.5616974789916,4.436425,716.131719225054
1379278240,16.8685172413793,7.94854836769595,14.8389626168224,23.5813644859813,2.99556074766355,4.64141025641026,763.744472153531
1379281840,16.9923,7.97918882847789,14.3426635514019,25.464261682243,3.17454205607477,4.54684615384615,787.275096461363
1379285440,16.8718333333333,7.98311950189808,14.7714392523364,23.8464579439252,3.01938317757009,4.73917948717949,722.467626257726
1379289040,16.4265666666667,7.95860938155797,16.6238691588785,15.606953271028,2.13565420560748,4.86246153846154,649.307813211399
1379292640,15.7239444444444,7.92691519752425,17.3242413793103,12.9395862068966,1.83028735632184,4.76873333333333,645.89605341062
1379296240,15.2216333333333,7.89895620141934,17.8509512195122,11.1368902439024,1.61535365853659,4.77637931034483,663.459565118698
1379299840,14.6090952380952,7.86671120453062,18.1673604651163,9.96270930232558,1.46704651162791,4.81271875,661.490959144029
1379303440,14.2992777777778,7.83543228038783,18.4627007874016,9.03468503937008,1.34942519685039,4.8147027027027,662.959228068907
1379307040,14.2151,7.83729500997197,18.8070080645161,7.64652419354839,1.16583870967742,4.85456756756757,684.8363042554
1379310640,14.4563684210526,7.85145873833292,19.0334333333333,6.38864166666667,0.991825,4.91515151515152,712.563807251151
1379314240,14.9586,7.84431032584671,18.7694426229508,7.23527868852459,1.10526229508197,4.85348571428571,733.025640774369
1379317840,15.5139,7.84063903939145,17.9943669724771,10.6727614678899,1.5566880733945,4.70811111111111,747.977410304434
1379321440,16.0664666666667,7.87514992409969,16.7494854368932,15.8296990291262,2.17000970873786,4.56008823529412,808.746781333267
1379325040,16.4682608695652,7.93162272511905,15.6667721518987,20.4495443037975,2.68136708860759,4.69511111111111,947.406590175686
1379328640,16.7686666666667,8.02944812392889,14.4550714285714,26.3574285714286,3.28409523809524,4.90108333333333,1170.09181796352
1379332240,16.6841724137931,8.04715928475681,14.8240091743119,25.4163669724771,3.20422018348624,4.96565714285714,1112.08065106554
1379335840,16.379724137931,8.01706596723143,16.1962803738318,19.037261682243,2.54123364485981,4.92342857142857,835.119638013519
1379339440,15.8913333333333,7.94867588371778,16.9362696629213,16.1421235955056,2.2242808988764,4.87936363636364,591.542701237854
1379343040,15.3941538461538,7.91068891904788,18.2179325842697,11.7083820224719,1.704,4.92097058823529,635.595252314762
1379346640,15.0003666666667,7.89003000044713,18.6583947368421,9.96059649122807,1.48298245614035,5.01413888888889,808.614607286832
1379350240,14.8391153846154,7.85837708413698,19.157615658363,7.74126690391459,1.18849466192171,5.04346153846154,868.451523260836
1379353840,14.9976666666667,7.87335622293836,19.210347826087,7.03247826086957,1.08851304347826,5.00951351351351,671.889765611826
1379357440,15.4257666666667,7.88988978848728,18.6091196581197,9.16926495726496,1.3684188034188,4.93636111111111,634.942232401083
1379361040,15.9440384615385,7.90430934848168,17.6850583333333,13.479175,1.91643333333333,4.83984615384615,727.587208453078
1379364640,16.4495,7.95148330284876,16.4009504132231,18.8482314049587,2.52817355371901,4.71002564102564,830.874558450882
1379368240,16.8504333333333,8.01412280834361,15.849752,21.874744,2.863112,4.9174358974359,1041.60486565013
1379371840,17.0375,8.05716756578951,15.0682016129032,25.3371532258065,3.21375,4.93138461538462,1247.88768877335
