time[YYYY-MM-DD hh:mm:ss PST], turbidity
"2013/09/15 00:26:45", 2.160
"2013/09/15 00:26:47", 2.150
"2013/09/15 00:26:49", 2.150
"2013/09/15 00:26:51", 2.160
"2013/09/15 00:26:53", 2.170
"2013/09/15 00:26:55", 2.150
"2013/09/15 00:26:57", 2.150
"2013/09/15 00:26:59", 2.150
"2013/09/15 00:27:01", 2.150
"2013/09/15 00:27:03", 2.160
"2013/09/15 00:29:40", 2.200
"2013/09/15 00:29:42", 2.210
"2013/09/15 00:29:44", 2.220
"2013/09/15 00:29:46", 2.190
"2013/09/15 00:29:48", 2.180
"2013/09/15 00:29:50", 2.180
"2013/09/15 00:29:52", 2.190
"2013/09/15 00:29:54", 2.180
"2013/09/15 00:29:56", 2.170
"2013/09/15 00:29:58", 2.180
"2013/09/15 00:30:00", 2.190
"2013/09/15 00:30:02", 2.180
"2013/09/15 00:32:40", 2.180
"2013/09/15 00:32:42", 2.200
"2013/09/15 00:32:44", 2.180
"2013/09/15 00:32:46", 2.170
"2013/09/15 00:32:48", 2.180
"2013/09/15 00:32:50", 2.180
"2013/09/15 00:32:52", 2.180
"2013/09/15 00:32:54", 2.170
"2013/09/15 00:32:56", 2.170
"2013/09/15 00:32:58", 2.170
"2013/09/15 00:33:00", 2.180
"2013/09/15 00:33:02", 2.190
"2013/09/15 00:33:04", 2.180
"2013/09/15 00:35:39", 2.180
"2013/09/15 00:35:41", 2.180
"2013/09/15 00:35:43", 2.180
"2013/09/15 00:35:45", 2.180
"2013/09/15 00:35:47", 2.170
"2013/09/15 00:35:49", 2.180
"2013/09/15 00:35:51", 2.170
"2013/09/15 00:35:53", 2.180
"2013/09/15 00:35:55", 2.170
"2013/09/15 00:35:57", 2.170
"2013/09/15 00:35:59", 2.160
"2013/09/15 00:36:01", 2.150
"2013/09/15 00:36:03", 2.150
"2013/09/15 00:38:39", 2.190
"2013/09/15 00:38:41", 2.170
"2013/09/15 00:38:43", 2.170
"2013/09/15 00:38:45", 2.190
"2013/09/15 00:38:47", 2.170
"2013/09/15 00:38:49", 2.170
"2013/09/15 00:38:51", 2.160
"2013/09/15 00:38:53", 2.150
"2013/09/15 00:38:55", 2.150
"2013/09/15 00:38:57", 2.150
"2013/09/15 00:38:59", 2.160
"2013/09/15 00:39:01", 2.140
"2013/09/15 00:39:03", 2.150
"2013/09/15 00:39:05", 2.140
"2013/09/15 00:39:07", 2.140
"2013/09/15 00:39:09", 2.140
"2013/09/15 00:39:12", 2.140
"2013/09/15 00:39:13", 2.150
"2013/09/15 00:39:16", 2.150
"2013/09/15 00:39:18", 2.160
"2013/09/15 00:39:20", 2.160
"2013/09/15 00:39:22", 2.150
"2013/09/15 00:39:24", 2.150
"2013/09/15 00:39:26", 2.150
"2013/09/15 00:39:28", 2.160
"2013/09/15 00:39:30", 2.160
"2013/09/15 00:39:32", 2.150
"2013/09/15 00:39:34", 2.150
"2013/09/15 00:39:36", 2.150
"2013/09/15 00:39:38", 2.140
"2013/09/15 00:39:40", 2.150
"2013/09/15 00:39:42", 2.150
"2013/09/15 00:39:44", 2.140
"2013/09/15 00:39:46", 2.130
"2013/09/15 00:39:48", 2.140
"2013/09/15 00:39:50", 2.140
"2013/09/15 00:39:52", 2.140
"2013/09/15 00:39:54", 2.140
"2013/09/15 00:39:56", 2.140
"2013/09/15 00:39:58", 2.140
"2013/09/15 00:40:00", 2.140
"2013/09/15 00:40:02", 2.140
"2013/09/15 00:41:38", 2.200
"2013/09/15 00:41:40", 2.220
"2013/09/15 00:41:42", 2.260
"2013/09/15 00:41:44", 2.230
"2013/09/15 00:41:46", 2.250
"2013/09/15 00:41:48", 2.230
"2013/09/15 00:41:50", 2.210
"2013/09/15 00:41:52", 2.210
"2013/09/15 00:41:54", 2.220
"2013/09/15 00:41:56", 2.220
"2013/09/15 00:41:58", 2.200
"2013/09/15 00:42:00", 2.190
"2013/09/15 00:42:02", 2.190
"2013/09/15 00:44:38", 2.180
"2013/09/15 00:44:40", 2.200
"2013/09/15 00:44:42", 2.220
"2013/09/15 00:44:44", 2.190
"2013/09/15 00:44:46", 2.190
"2013/09/15 00:44:48", 2.190
"2013/09/15 00:44:50", 2.190
"2013/09/15 00:44:52", 2.190
"2013/09/15 00:44:54", 2.180
"2013/09/15 00:44:56", 2.180
"2013/09/15 00:44:58", 2.180
"2013/09/15 00:45:00", 2.190
"2013/09/15 00:45:02", 2.180
"2013/09/15 00:47:39", 2.190
"2013/09/15 00:47:41", 2.190
"2013/09/15 00:47:43", 2.200
"2013/09/15 00:47:45", 2.200
"2013/09/15 00:47:47", 2.200
"2013/09/15 00:47:49", 2.190
"2013/09/15 00:47:51", 2.200
"2013/09/15 00:47:53", 2.210
"2013/09/15 00:47:55", 2.210
"2013/09/15 00:47:57", 2.200
"2013/09/15 00:47:59", 2.200
"2013/09/15 00:48:01", 2.200
"2013/09/15 00:48:03", 2.190
"2013/09/15 00:50:38", 2.210
"2013/09/15 00:50:40", 2.200
"2013/09/15 00:50:42", 2.200
"2013/09/15 00:50:44", 2.200
"2013/09/15 00:50:46", 2.200
"2013/09/15 00:50:48", 2.200
"2013/09/15 00:50:50", 2.200
"2013/09/15 00:50:52", 2.200
"2013/09/15 00:50:54", 2.200
"2013/09/15 00:50:56", 2.190
"2013/09/15 00:50:58", 2.190
"2013/09/15 00:51:00", 2.200
"2013/09/15 00:51:02", 2.190
"2013/09/15 00:53:40", 2.310
"2013/09/15 00:53:42", 2.250
"2013/09/15 00:53:44", 2.250
"2013/09/15 00:53:46", 2.220
"2013/09/15 00:53:48", 2.220
"2013/09/15 00:53:50", 2.190
"2013/09/15 00:53:52", 2.200
"2013/09/15 00:53:54", 2.200
"2013/09/15 00:53:56", 2.200
"2013/09/15 00:53:58", 2.210
"2013/09/15 00:54:00", 2.200
"2013/09/15 00:54:02", 2.190
"2013/09/15 00:54:04", 2.190
"2013/09/15 00:56:39", 2.170
"2013/09/15 00:56:41", 2.210
"2013/09/15 00:56:43", 2.160
"2013/09/15 00:56:45", 2.160
"2013/09/15 00:56:47", 2.150
"2013/09/15 00:56:49", 2.160
"2013/09/15 00:56:51", 2.150
"2013/09/15 00:56:53", 2.150
"2013/09/15 00:56:55", 2.150
"2013/09/15 00:56:57", 2.150
"2013/09/15 00:56:59", 2.170
"2013/09/15 00:57:01", 2.170
"2013/09/15 00:57:03", 2.150
"2013/09/15 00:59:39", 2.230
"2013/09/15 00:59:41", 2.190
"2013/09/15 00:59:43", 2.200
"2013/09/15 00:59:46", 2.190
"2013/09/15 00:59:47", 2.190
"2013/09/15 00:59:49", 2.190
"2013/09/15 00:59:52", 2.190
"2013/09/15 00:59:54", 2.190
"2013/09/15 00:59:56", 2.190
"2013/09/15 00:59:58", 2.180
"2013/09/15 01:00:00", 2.180
"2013/09/15 01:00:02", 2.180
"2013/09/15 01:02:38", 2.270
"2013/09/15 01:02:40", 2.210
"2013/09/15 01:02:42", 2.210
"2013/09/15 01:02:44", 2.220
"2013/09/15 01:02:46", 2.220
"2013/09/15 01:02:48", 2.190
"2013/09/15 01:02:50", 2.200
"2013/09/15 01:02:52", 2.200
"2013/09/15 01:02:54", 2.180
"2013/09/15 01:02:56", 2.180
"2013/09/15 01:02:58", 2.170
"2013/09/15 01:03:00", 2.190
"2013/09/15 01:03:02", 2.190
"2013/09/15 01:03:04", 2.190
"2013/09/15 01:05:38", 2.240
"2013/09/15 01:05:40", 2.250
"2013/09/15 01:05:42", 2.230
"2013/09/15 01:05:44", 2.240
"2013/09/15 01:05:46", 2.230
"2013/09/15 01:05:47", 2.240
"2013/09/15 01:05:49", 2.230
"2013/09/15 01:05:51", 2.220
"2013/09/15 01:05:53", 2.220
"2013/09/15 01:05:55", 2.210
"2013/09/15 01:05:57", 2.220
"2013/09/15 01:05:59", 2.220
"2013/09/15 01:06:01", 2.210
"2013/09/15 01:06:03", 2.210
"2013/09/15 01:08:39", 2.250
"2013/09/15 01:08:41", 2.260
"2013/09/15 01:08:43", 2.250
"2013/09/15 01:08:45", 2.240
"2013/09/15 01:08:47", 2.250
"2013/09/15 01:08:49", 2.250
"2013/09/15 01:08:51", 2.260
"2013/09/15 01:08:53", 2.240
"2013/09/15 01:08:55", 2.240
"2013/09/15 01:08:57", 2.290
"2013/09/15 01:08:59", 2.260
"2013/09/15 01:09:01", 2.240
"2013/09/15 01:09:03", 2.240
"2013/09/15 01:11:38", 2.210
"2013/09/15 01:11:40", 2.200
"2013/09/15 01:11:42", 2.190
"2013/09/15 01:11:44", 2.190
"2013/09/15 01:11:46", 2.180
"2013/09/15 01:11:48", 2.160
"2013/09/15 01:11:50", 2.150
"2013/09/15 01:11:52", 2.150
"2013/09/15 01:11:54", 2.150
"2013/09/15 01:11:56", 2.160
"2013/09/15 01:11:58", 2.200
"2013/09/15 01:12:00", 2.210
"2013/09/15 01:12:02", 2.210
"2013/09/15 01:14:40", 2.150
"2013/09/15 01:14:42", 2.160
"2013/09/15 01:14:44", 2.160
"2013/09/15 01:14:46", 2.180
"2013/09/15 01:14:48", 2.170
"2013/09/15 01:14:50", 2.160
"2013/09/15 01:14:52", 2.170
"2013/09/15 01:14:54", 2.150
"2013/09/15 01:14:56", 2.140
"2013/09/15 01:14:58", 2.160
"2013/09/15 01:15:00", 2.160
"2013/09/15 01:15:02", 2.150
"2013/09/15 01:17:39", 2.170
"2013/09/15 01:17:41", 2.170
"2013/09/15 01:17:43", 2.170
"2013/09/15 01:17:45", 2.150
"2013/09/15 01:17:47", 2.140
"2013/09/15 01:17:49", 2.140
"2013/09/15 01:17:51", 2.130
"2013/09/15 01:17:53", 2.140
"2013/09/15 01:17:55", 2.140
"2013/09/15 01:17:57", 2.150
"2013/09/15 01:17:59", 2.140
"2013/09/15 01:18:01", 2.130
"2013/09/15 01:18:03", 2.130
"2013/09/15 01:23:40", 2.180
"2013/09/15 01:23:42", 2.190
"2013/09/15 01:23:44", 2.200
"2013/09/15 01:23:46", 2.180
"2013/09/15 01:23:48", 2.160
"2013/09/15 01:23:50", 2.230
"2013/09/15 01:23:52", 2.190
"2013/09/15 01:23:54", 2.170
"2013/09/15 01:23:56", 2.160
"2013/09/15 01:23:58", 2.170
"2013/09/15 01:24:00", 2.170
"2013/09/15 01:24:02", 2.170
"2013/09/15 01:24:04", 2.170
"2013/09/15 01:26:39", 2.220
"2013/09/15 01:26:41", 2.210
"2013/09/15 01:26:43", 2.210
"2013/09/15 01:26:45", 2.220
"2013/09/15 01:26:47", 2.210
"2013/09/15 01:26:49", 2.220
"2013/09/15 01:26:51", 2.210
"2013/09/15 01:26:53", 2.210
"2013/09/15 01:26:55", 2.210
"2013/09/15 01:26:57", 2.210
"2013/09/15 01:26:59", 2.220
"2013/09/15 01:27:01", 2.210
"2013/09/15 01:27:03", 2.200
"2013/09/15 01:29:39", 2.180
"2013/09/15 01:29:41", 2.180
"2013/09/15 01:29:43", 2.180
"2013/09/15 01:29:45", 2.180
"2013/09/15 01:29:47", 2.180
"2013/09/15 01:29:49", 2.180
"2013/09/15 01:29:51", 2.170
"2013/09/15 01:29:53", 2.180
"2013/09/15 01:29:55", 2.190
"2013/09/15 01:29:57", 2.180
"2013/09/15 01:29:59", 2.180
"2013/09/15 01:30:02", 2.200
"2013/09/15 01:30:03", 2.210
"2013/09/15 01:32:38", 2.240
"2013/09/15 01:32:40", 2.240
"2013/09/15 01:32:42", 2.220
"2013/09/15 01:32:44", 2.220
"2013/09/15 01:32:46", 2.230
"2013/09/15 01:32:48", 2.250
"2013/09/15 01:32:50", 2.220
"2013/09/15 01:32:52", 2.240
"2013/09/15 01:32:54", 2.230
"2013/09/15 01:32:56", 2.220
"2013/09/15 01:32:58", 2.230
"2013/09/15 01:33:00", 2.220
"2013/09/15 01:33:02", 2.220
"2013/09/15 01:35:38", 2.250
"2013/09/15 01:35:40", 2.230
"2013/09/15 01:35:42", 2.230
"2013/09/15 01:35:44", 2.240
"2013/09/15 01:35:46", 2.240
"2013/09/15 01:35:48", 2.240
"2013/09/15 01:35:50", 2.220
"2013/09/15 01:35:52", 2.220
"2013/09/15 01:35:54", 2.190
"2013/09/15 01:35:56", 2.190
"2013/09/15 01:35:58", 2.220
"2013/09/15 01:36:00", 2.240
"2013/09/15 01:36:02", 2.230
"2013/09/15 01:38:39", 2.220
"2013/09/15 01:38:41", 2.210
"2013/09/15 01:38:43", 2.220
"2013/09/15 01:38:45", 2.200
"2013/09/15 01:38:47", 2.200
"2013/09/15 01:38:49", 2.190
"2013/09/15 01:38:51", 2.210
"2013/09/15 01:38:53", 2.200
"2013/09/15 01:38:55", 2.200
"2013/09/15 01:38:57", 2.190
"2013/09/15 01:38:59", 2.190
"2013/09/15 01:39:01", 2.190
"2013/09/15 01:39:03", 2.210
"2013/09/15 01:39:05", 2.220
"2013/09/15 01:39:07", 2.200
"2013/09/15 01:39:09", 2.190
"2013/09/15 01:39:11", 2.170
"2013/09/15 01:39:13", 2.180
"2013/09/15 01:39:15", 2.190
"2013/09/15 01:39:17", 2.200
"2013/09/15 01:39:19", 2.200
"2013/09/15 01:39:21", 2.190
"2013/09/15 01:39:23", 2.190
"2013/09/15 01:39:25", 2.180
"2013/09/15 01:39:27", 2.180
"2013/09/15 01:39:29", 2.180
"2013/09/15 01:39:31", 2.180
"2013/09/15 01:39:33", 2.180
"2013/09/15 01:39:35", 2.190
"2013/09/15 01:39:37", 2.190
"2013/09/15 01:39:39", 2.210
"2013/09/15 01:39:41", 2.210
"2013/09/15 01:39:43", 2.200
"2013/09/15 01:39:45", 2.200
"2013/09/15 01:39:47", 2.200
"2013/09/15 01:39:49", 2.190
"2013/09/15 01:39:51", 2.190
"2013/09/15 01:39:53", 2.200
"2013/09/15 01:39:55", 2.190
"2013/09/15 01:39:57", 2.190
"2013/09/15 01:39:59", 2.190
"2013/09/15 01:40:01", 2.190
"2013/09/15 01:40:03", 2.190
"2013/09/15 01:41:38", 2.220
"2013/09/15 01:41:40", 2.200
"2013/09/15 01:41:42", 2.180
"2013/09/15 01:41:44", 2.200
"2013/09/15 01:41:46", 2.180
"2013/09/15 01:41:48", 2.180
"2013/09/15 01:41:50", 2.180
"2013/09/15 01:41:52", 2.180
"2013/09/15 01:41:54", 2.180
"2013/09/15 01:41:56", 2.180
"2013/09/15 01:41:58", 2.180
"2013/09/15 01:42:00", 2.190
"2013/09/15 01:42:02", 2.190
"2013/09/15 01:44:40", 2.230
"2013/09/15 01:44:42", 2.240
"2013/09/15 01:44:44", 2.230
"2013/09/15 01:44:46", 2.230
"2013/09/15 01:44:48", 2.240
"2013/09/15 01:44:50", 2.230
"2013/09/15 01:44:52", 2.230
"2013/09/15 01:44:54", 2.240
"2013/09/15 01:44:56", 2.240
"2013/09/15 01:44:58", 2.260
"2013/09/15 01:45:00", 2.260
"2013/09/15 01:45:02", 2.250
"2013/09/15 01:45:04", 2.240
"2013/09/15 01:47:39", 2.390
"2013/09/15 01:47:41", 2.350
"2013/09/15 01:47:43", 2.360
"2013/09/15 01:47:45", 2.350
"2013/09/15 01:47:47", 2.340
"2013/09/15 01:47:49", 2.360
"2013/09/15 01:47:51", 2.370
"2013/09/15 01:47:53", 2.370
"2013/09/15 01:47:55", 2.340
"2013/09/15 01:47:57", 2.350
"2013/09/15 01:47:59", 2.350
"2013/09/15 01:48:01", 2.340
"2013/09/15 01:48:03", 2.340
"2013/09/15 01:50:40", 2.370
"2013/09/15 01:50:42", 2.360
"2013/09/15 01:50:44", 2.360
"2013/09/15 01:50:46", 2.360
"2013/09/15 01:50:48", 2.350
"2013/09/15 01:50:50", 2.360
"2013/09/15 01:50:52", 2.370
"2013/09/15 01:50:54", 2.370
"2013/09/15 01:50:56", 2.360
"2013/09/15 01:50:58", 2.370
"2013/09/15 01:51:00", 2.350
"2013/09/15 01:51:02", 2.360
"2013/09/15 01:53:38", 2.260
"2013/09/15 01:53:40", 2.280
"2013/09/15 01:53:42", 2.250
"2013/09/15 01:53:44", 2.240
"2013/09/15 01:53:46", 2.230
"2013/09/15 01:53:48", 2.230
"2013/09/15 01:53:50", 2.240
"2013/09/15 01:53:52", 2.240
"2013/09/15 01:53:54", 2.240
"2013/09/15 01:53:56", 2.240
"2013/09/15 01:53:58", 2.240
"2013/09/15 01:54:00", 2.230
"2013/09/15 01:54:02", 2.260
"2013/09/15 01:56:38", 2.310
"2013/09/15 01:56:40", 2.260
"2013/09/15 01:56:42", 2.260
"2013/09/15 01:56:44", 2.260
"2013/09/15 01:56:46", 2.260
"2013/09/15 01:56:48", 2.260
"2013/09/15 01:56:50", 2.260
"2013/09/15 01:56:52", 2.250
"2013/09/15 01:56:54", 2.250
"2013/09/15 01:56:56", 2.250
"2013/09/15 01:56:58", 2.250
"2013/09/15 01:57:00", 2.250
"2013/09/15 01:57:02", 2.240
"2013/09/15 01:59:39", 2.220
"2013/09/15 01:59:41", 2.210
"2013/09/15 01:59:43", 2.210
"2013/09/15 01:59:45", 2.220
"2013/09/15 01:59:47", 2.270
"2013/09/15 01:59:49", 2.340
"2013/09/15 01:59:51", 2.310
"2013/09/15 01:59:53", 2.270
"2013/09/15 01:59:55", 2.230
"2013/09/15 01:59:57", 2.230
"2013/09/15 01:59:59", 2.210
"2013/09/15 02:00:01", 2.230
"2013/09/15 02:00:03", 2.210
"2013/09/15 02:02:38", 2.210
"2013/09/15 02:02:40", 2.210
"2013/09/15 02:02:42", 2.200
"2013/09/15 02:02:44", 2.220
"2013/09/15 02:02:46", 2.260
"2013/09/15 02:02:48", 2.210
"2013/09/15 02:02:50", 2.170
"2013/09/15 02:02:52", 2.180
"2013/09/15 02:02:54", 2.200
"2013/09/15 02:02:56", 2.180
"2013/09/15 02:02:58", 2.220
"2013/09/15 02:03:00", 2.260
"2013/09/15 02:03:02", 2.260
"2013/09/15 02:05:40", 2.210
"2013/09/15 02:05:42", 2.210
"2013/09/15 02:05:44", 2.220
"2013/09/15 02:05:46", 2.230
"2013/09/15 02:05:48", 2.210
"2013/09/15 02:05:50", 2.210
"2013/09/15 02:05:52", 2.210
"2013/09/15 02:05:54", 2.220
"2013/09/15 02:05:56", 2.220
"2013/09/15 02:05:58", 2.220
"2013/09/15 02:06:00", 2.220
"2013/09/15 02:06:02", 2.210
"2013/09/15 02:08:39", 2.340
"2013/09/15 02:08:41", 2.300
"2013/09/15 02:08:43", 2.280
"2013/09/15 02:08:45", 2.270
"2013/09/15 02:08:47", 2.270
"2013/09/15 02:08:49", 2.280
"2013/09/15 02:08:51", 2.270
"2013/09/15 02:08:53", 2.260
"2013/09/15 02:08:55", 2.260
"2013/09/15 02:08:57", 2.250
"2013/09/15 02:08:59", 2.260
"2013/09/15 02:09:01", 2.300
"2013/09/15 02:09:03", 2.350
"2013/09/15 02:11:40", 2.220
"2013/09/15 02:11:42", 2.200
"2013/09/15 02:11:44", 2.220
"2013/09/15 02:11:46", 2.220
"2013/09/15 02:11:48", 2.260
"2013/09/15 02:11:50", 2.240
"2013/09/15 02:11:52", 2.220
"2013/09/15 02:11:54", 2.210
"2013/09/15 02:11:56", 2.210
"2013/09/15 02:11:58", 2.200
"2013/09/15 02:12:00", 2.200
"2013/09/15 02:12:02", 2.210
"2013/09/15 02:14:40", 2.260
"2013/09/15 02:14:42", 2.260
"2013/09/15 02:14:44", 2.250
"2013/09/15 02:14:46", 2.250
"2013/09/15 02:14:48", 2.250
"2013/09/15 02:14:50", 2.260
"2013/09/15 02:14:52", 2.270
"2013/09/15 02:14:54", 2.260
"2013/09/15 02:14:56", 2.260
"2013/09/15 02:14:58", 2.270
"2013/09/15 02:15:00", 2.260
"2013/09/15 02:15:02", 2.250
"2013/09/15 02:17:38", 2.270
"2013/09/15 02:17:40", 2.300
"2013/09/15 02:17:41", 2.300
"2013/09/15 02:17:43", 2.300
"2013/09/15 02:17:45", 2.290
"2013/09/15 02:17:47", 2.300
"2013/09/15 02:17:49", 2.290
"2013/09/15 02:17:51", 2.280
"2013/09/15 02:17:53", 2.290
"2013/09/15 02:17:55", 2.320
"2013/09/15 02:17:57", 2.280
"2013/09/15 02:17:59", 2.280
"2013/09/15 02:18:01", 2.300
"2013/09/15 02:18:03", 2.280
"2013/09/15 02:23:38", 2.200
"2013/09/15 02:23:40", 2.210
"2013/09/15 02:23:42", 2.190
"2013/09/15 02:23:44", 2.210
"2013/09/15 02:23:46", 2.220
"2013/09/15 02:23:48", 2.180
"2013/09/15 02:23:50", 2.190
"2013/09/15 02:23:52", 2.200
"2013/09/15 02:23:54", 2.200
"2013/09/15 02:23:56", 2.200
"2013/09/15 02:23:58", 2.210
"2013/09/15 02:24:00", 2.220
"2013/09/15 02:24:02", 2.200
"2013/09/15 02:26:38", 2.210
"2013/09/15 02:26:40", 2.220
"2013/09/15 02:26:42", 2.210
"2013/09/15 02:26:44", 2.200
"2013/09/15 02:26:46", 2.210
"2013/09/15 02:26:48", 2.210
"2013/09/15 02:26:50", 2.210
"2013/09/15 02:26:52", 2.210
"2013/09/15 02:26:54", 2.220
"2013/09/15 02:26:56", 2.200
"2013/09/15 02:26:58", 2.200
"2013/09/15 02:27:00", 2.200
"2013/09/15 02:27:02", 2.210
"2013/09/15 02:29:39", 2.220
"2013/09/15 02:29:41", 2.210
"2013/09/15 02:29:43", 2.220
"2013/09/15 02:29:45", 2.220
"2013/09/15 02:29:47", 2.200
"2013/09/15 02:29:49", 2.210
"2013/09/15 02:29:51", 2.200
"2013/09/15 02:29:53", 2.200
"2013/09/15 02:29:55", 2.210
"2013/09/15 02:29:57", 2.210
"2013/09/15 02:29:59", 2.200
"2013/09/15 02:30:01", 2.220
"2013/09/15 02:30:03", 2.220
"2013/09/15 02:32:38", 2.450
"2013/09/15 02:32:40", 2.460
"2013/09/15 02:32:42", 2.460
"2013/09/15 02:32:44", 2.580
"2013/09/15 02:32:46", 2.580
"2013/09/15 02:32:48", 2.580
"2013/09/15 02:32:50", 2.600
"2013/09/15 02:32:52", 2.640
"2013/09/15 02:32:54", 2.590
"2013/09/15 02:32:56", 2.600
"2013/09/15 02:32:58", 2.560
"2013/09/15 02:33:00", 2.500
"2013/09/15 02:33:02", 2.570
"2013/09/15 02:35:38", 2.270
"2013/09/15 02:35:40", 2.230
"2013/09/15 02:35:42", 2.260
"2013/09/15 02:35:44", 2.230
"2013/09/15 02:35:46", 2.210
"2013/09/15 02:35:48", 2.220
"2013/09/15 02:35:50", 2.220
"2013/09/15 02:35:52", 2.240
"2013/09/15 02:35:54", 2.250
"2013/09/15 02:35:56", 2.210
"2013/09/15 02:35:58", 2.210
"2013/09/15 02:36:00", 2.200
"2013/09/15 02:36:02", 2.220
"2013/09/15 02:36:04", 2.200
"2013/09/15 02:38:39", 2.230
"2013/09/15 02:38:41", 2.230
"2013/09/15 02:38:43", 2.220
"2013/09/15 02:38:45", 2.250
"2013/09/15 02:38:47", 2.210
"2013/09/15 02:38:49", 2.200
"2013/09/15 02:38:51", 2.200
"2013/09/15 02:38:53", 2.200
"2013/09/15 02:38:55", 2.190
"2013/09/15 02:38:57", 2.190
"2013/09/15 02:38:59", 2.190
"2013/09/15 02:39:01", 2.180
"2013/09/15 02:39:03", 2.190
"2013/09/15 02:39:05", 2.190
"2013/09/15 02:39:07", 2.190
"2013/09/15 02:39:09", 2.190
"2013/09/15 02:39:11", 2.200
"2013/09/15 02:39:13", 2.210
"2013/09/15 02:39:15", 2.200
"2013/09/15 02:39:17", 2.200
"2013/09/15 02:39:19", 2.200
"2013/09/15 02:39:21", 2.200
"2013/09/15 02:39:23", 2.190
"2013/09/15 02:39:25", 2.200
"2013/09/15 02:39:27", 2.210
"2013/09/15 02:39:29", 2.210
"2013/09/15 02:39:31", 2.210
"2013/09/15 02:39:33", 2.200
"2013/09/15 02:39:35", 2.200
"2013/09/15 02:39:37", 2.210
"2013/09/15 02:39:39", 2.210
"2013/09/15 02:39:41", 2.210
"2013/09/15 02:39:43", 2.200
"2013/09/15 02:39:45", 2.220
"2013/09/15 02:39:47", 2.230
"2013/09/15 02:39:49", 2.210
"2013/09/15 02:39:51", 2.210
"2013/09/15 02:39:53", 2.200
"2013/09/15 02:39:55", 2.200
"2013/09/15 02:39:57", 2.200
"2013/09/15 02:39:59", 2.200
"2013/09/15 02:40:01", 2.210
"2013/09/15 02:40:03", 2.210
"2013/09/15 02:41:40", 2.240
"2013/09/15 02:41:42", 2.250
"2013/09/15 02:41:44", 2.240
"2013/09/15 02:41:46", 2.220
"2013/09/15 02:41:48", 2.220
"2013/09/15 02:41:50", 2.220
"2013/09/15 02:41:52", 2.200
"2013/09/15 02:41:54", 2.190
"2013/09/15 02:41:56", 2.190
"2013/09/15 02:41:58", 2.200
"2013/09/15 02:42:00", 2.210
"2013/09/15 02:42:02", 2.200
"2013/09/15 02:44:38", 2.200
"2013/09/15 02:44:40", 2.200
"2013/09/15 02:44:42", 2.210
"2013/09/15 02:44:44", 2.210
"2013/09/15 02:44:46", 2.200
"2013/09/15 02:44:48", 2.190
"2013/09/15 02:44:50", 2.190
"2013/09/15 02:44:52", 2.190
"2013/09/15 02:44:54", 2.180
"2013/09/15 02:44:56", 2.190
"2013/09/15 02:44:58", 2.200
"2013/09/15 02:45:00", 2.190
"2013/09/15 02:45:02", 2.180
"2013/09/15 02:47:38", 2.220
"2013/09/15 02:47:40", 2.240
"2013/09/15 02:47:42", 2.230
"2013/09/15 02:47:44", 2.220
"2013/09/15 02:47:46", 2.210
"2013/09/15 02:47:48", 2.180
"2013/09/15 02:47:50", 2.190
"2013/09/15 02:47:52", 2.190
"2013/09/15 02:47:54", 2.190
"2013/09/15 02:47:56", 2.210
"2013/09/15 02:47:58", 2.230
"2013/09/15 02:48:00", 2.210
"2013/09/15 02:48:02", 2.220
"2013/09/15 02:50:39", 2.230
"2013/09/15 02:50:41", 2.200
"2013/09/15 02:50:43", 2.190
"2013/09/15 02:50:45", 2.180
"2013/09/15 02:50:47", 2.190
"2013/09/15 02:50:49", 2.200
"2013/09/15 02:50:51", 2.210
"2013/09/15 02:50:53", 2.190
"2013/09/15 02:50:55", 2.170
"2013/09/15 02:50:57", 2.170
"2013/09/15 02:50:59", 2.170
"2013/09/15 02:51:01", 2.170
"2013/09/15 02:51:03", 2.160
"2013/09/15 02:53:38", 2.240
"2013/09/15 02:53:40", 2.210
"2013/09/15 02:53:42", 2.190
"2013/09/15 02:53:44", 2.260
"2013/09/15 02:53:46", 2.250
"2013/09/15 02:53:48", 2.180
"2013/09/15 02:53:50", 2.190
"2013/09/15 02:53:52", 2.180
"2013/09/15 02:53:54", 2.180
"2013/09/15 02:53:56", 2.180
"2013/09/15 02:53:58", 2.180
"2013/09/15 02:54:00", 2.180
"2013/09/15 02:54:02", 2.170
"2013/09/15 02:56:40", 2.220
"2013/09/15 02:56:42", 2.220
"2013/09/15 02:56:44", 2.220
"2013/09/15 02:56:46", 2.220
"2013/09/15 02:56:48", 2.220
"2013/09/15 02:56:50", 2.220
"2013/09/15 02:56:52", 2.210
"2013/09/15 02:56:54", 2.210
"2013/09/15 02:56:56", 2.210
"2013/09/15 02:56:58", 2.220
"2013/09/15 02:57:00", 2.220
"2013/09/15 02:57:02", 2.230
"2013/09/15 02:57:04", 2.210
"2013/09/15 02:59:39", 2.220
"2013/09/15 02:59:41", 2.250
"2013/09/15 02:59:43", 2.210
"2013/09/15 02:59:45", 2.200
"2013/09/15 02:59:47", 2.190
"2013/09/15 02:59:49", 2.160
"2013/09/15 02:59:51", 2.150
"2013/09/15 02:59:53", 2.160
"2013/09/15 02:59:55", 2.180
"2013/09/15 02:59:57", 2.170
"2013/09/15 02:59:59", 2.170
"2013/09/15 03:00:01", 2.160
"2013/09/15 03:00:03", 2.160
"2013/09/15 03:02:38", 2.200
"2013/09/15 03:02:40", 2.190
"2013/09/15 03:02:42", 2.210
