time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/01 00:24:56", 15.000, 0.000, 101360.000, 99.000, 192.567, 6.330, 7.150
"2013/09/01 00:54:16", 14.600, 0.000, 101350.000, 98.000, 198.567, 6.640, 7.360
"2013/09/01 01:24:14", 14.500, 0.000, 101360.000, 99.000, 196.567, 6.070, 6.640
"2013/09/01 01:53:34", 14.400, 0.000, 101370.000, 98.000, 193.567, 5.710, 6.430
"2013/09/01 02:23:32", 14.900, 0.000, 101370.000, 96.000, 193.567, 5.660, 6.280
"2013/09/01 02:52:52", 15.000, 0.000, 101360.000, 93.000, 189.567, 5.560, 6.330
"2013/09/01 03:22:50", 14.900, 0.000, 101370.000, 92.000, 190.567, 5.040, 5.970
"2013/09/01 03:52:10", 14.900, 0.000, 101370.000, 92.000, 194.567, 5.500, 6.120
"2013/09/01 04:22:08", 14.900, 0.000, 101380.000, 92.000, 184.567, 4.730, 5.090
"2013/09/01 04:51:28", 14.900, 0.000, 101370.000, 90.000, 186.567, 4.890, 5.660
"2013/09/01 05:21:26", 14.900, 0.000, 101370.000, 88.000, 183.567, 5.400, 5.760
"2013/09/01 05:50:46", 14.600, 10.644, 101340.000, 92.000, 168.567, 5.040, 5.710
"2013/09/01 06:20:44", 14.700, 80.593, 101340.000, 91.000, 169.567, 4.580, 4.940
"2013/09/01 06:50:04", 14.700, 180.954, 101350.000, 90.000, 173.567, 4.580, 4.990
"2013/09/01 07:20:02", 14.800, 279.795, 101360.000, 88.000, 179.567, 4.320, 4.840
"2013/09/01 07:49:22", 14.900, 506.368, 101360.000, 88.000, 189.567, 3.700, 4.420
"2013/09/01 08:19:20", 14.900, 517.013, 101330.000, 88.000, 189.567, 4.060, 4.370
"2013/09/01 08:48:40", 14.700, 366.471, 101340.000, 88.000, 182.567, 4.010, 4.420
"2013/09/01 09:18:39", 14.800, 628.018, 101340.000, 88.000, 182.567, 3.810, 4.220
"2013/09/01 09:47:59", 14.700, 701.008, 101340.000, 90.000, 187.567, 3.600, 4.010
"2013/09/01 10:17:57", 14.900, 754.230, 101330.000, 89.000, 189.567, 2.680, 3.040
"2013/09/01 10:47:17", 14.900, 798.328, 101310.000, 89.000, 207.567, 3.190, 3.550
"2013/09/01 11:17:15", 15.000, 839.385, 101320.000, 90.000, 223.567, 3.340, 3.650
"2013/09/01 11:46:35", 15.100, 857.633, 101300.000, 89.000, 223.567, 1.900, 2.570
"2013/09/01 12:16:33", 15.300, 865.236, 101280.000, 88.000, 217.567, 1.290, 1.650
"2013/09/01 12:45:53", 15.500, 862.194, 101280.000, 88.000, 186.567, 1.230, 1.540
"2013/09/01 13:15:51", 15.700, 839.385, 101290.000, 87.000, 210.567, 2.210, 2.620
"2013/09/01 13:45:11", 15.900, 818.096, 101280.000, 87.000, 213.567, 2.060, 2.570
"2013/09/01 14:15:09", 16.300, 786.163, 101260.000, 86.000, 222.567, 1.180, 1.440
"2013/09/01 14:44:29", 16.700, 802.890, 101230.000, 82.000, 157.567, 1.230, 1.590
"2013/09/01 15:14:27", 16.600, 267.630, 101240.000, 83.000, 193.567, 1.900, 2.370
"2013/09/01 15:43:47", 17.400, 418.172, 101190.000, 75.000, 201.567, 3.290, 3.910
"2013/09/01 16:13:45", 17.200, 243.300, 101170.000, 76.000, 196.567, 5.610, 6.170
"2013/09/01 16:43:05", 17.200, 218.970, 101170.000, 77.000, 197.567, 4.730, 5.450
"2013/09/01 17:13:03", 17.500, 366.471, 101160.000, 75.000, 191.567, 5.040, 5.710
"2013/09/01 17:42:23", 17.500, 180.954, 101150.000, 74.000, 195.567, 5.250, 5.760
"2013/09/01 18:12:21", 17.400, 34.974, 101140.000, 75.000, 188.567, 4.730, 5.400
"2013/09/01 18:41:41", 17.200, 9.124, 101140.000, 77.000, 189.567, 4.630, 4.890
"2013/09/01 19:11:39", 17.100, 0.000, 101140.000, 77.000, 166.567, 4.120, 4.480
"2013/09/01 19:40:59", 16.900, 0.000, 101130.000, 79.000, 168.567, 4.420, 4.730
"2013/09/01 20:10:57", 16.800, 0.000, 101150.000, 84.000, 186.567, 4.840, 5.500
"2013/09/01 20:40:17", 16.500, 0.000, 101180.000, 89.000, 174.567, 5.400, 5.970
"2013/09/01 21:10:15", 16.300, 0.000, 101170.000, 90.000, 189.567, 5.350, 6.120
"2013/09/01 21:39:35", 16.400, 0.000, 101170.000, 90.000, 198.567, 5.660, 6.330
"2013/09/01 22:09:33", 15.800, 0.000, 101190.000, 94.000, 156.567, 4.120, 4.630
"2013/09/01 22:38:53", 15.800, 0.000, 101190.000, 95.000, 162.567, 4.060, 4.630
"2013/09/01 23:08:51", 15.800, 0.000, 101200.000, 97.000, 178.567, 6.070, 7.000
"2013/09/01 23:38:11", 16.000, 0.000, 101210.000, 96.000, 168.567, 6.070, 6.790
"2013/09/02 00:08:09", 15.900, 0.000, 101220.000, 97.000, 180.567, 6.380, 6.890
"2013/09/02 00:37:29", 16.100, 0.000, 101230.000, 98.000, 188.567, 6.280, 7.460
"2013/09/02 01:07:27", 16.300, 0.000, 101200.000, 96.000, 190.567, 7.050, 8.390
"2013/09/02 01:36:47", 16.300, 0.000, 101220.000, 96.000, 192.567, 6.480, 7.150
"2013/09/02 02:06:45", 15.700, 0.000, 101260.000, 98.000, 195.567, 6.280, 7.150
"2013/09/02 02:32:15", 16.000, 0.000, 101260.000, 98.000, 200.567, 5.040, 5.610
"2013/09/02 03:02:13", 15.900, 0.000, 101230.000, 97.000, 177.567, 3.240, 3.860
"2013/09/02 03:31:33", 15.900, 0.000, 101240.000, 97.000, 205.567, 3.500, 4.060
"2013/09/02 04:01:31", 16.000, 0.000, 101240.000, 97.000, 212.567, 3.910, 4.320
"2013/09/02 04:30:51", 16.100, 0.000, 101260.000, 97.000, 174.567, 3.700, 4.370
"2013/09/02 05:00:49", 16.100, 0.000, 101260.000, 96.000, 153.567, 3.040, 3.860
"2013/09/02 05:30:09", 16.300, 0.000, 101270.000, 95.000, 172.567, 3.760, 4.270
"2013/09/02 06:00:07", 16.000, 1.521, 101270.000, 96.000, 157.567, 3.810, 4.420
"2013/09/02 06:29:27", 16.100, 4.562, 101280.000, 97.000, 178.567, 4.680, 5.300
"2013/09/02 06:59:25", 15.900, 19.768, 101290.000, 96.000, 191.567, 5.810, 6.330
"2013/09/02 07:28:45", 15.900, 44.098, 101320.000, 96.000, 191.567, 5.140, 6.020
"2013/09/02 07:58:43", 15.800, 117.088, 101320.000, 96.000, 190.567, 5.140, 5.920
"2013/09/02 08:28:03", 16.000, 352.785, 101320.000, 94.000, 168.567, 4.630, 5.140
"2013/09/02 08:58:01", 16.000, 357.347, 101330.000, 94.000, 170.567, 4.420, 4.990
"2013/09/02 09:27:21", 15.900, 340.620, 101330.000, 94.000, 192.567, 6.120, 7.100
"2013/09/02 09:57:19", 15.800, 333.017, 101340.000, 96.000, 179.567, 4.580, 5.090
"2013/09/02 10:26:39", 16.000, 424.254, 101350.000, 95.000, 197.567, 5.500, 6.170
"2013/09/02 10:56:37", 15.600, 342.141, 101370.000, 98.000, 205.567, 6.220, 7.000
"2013/09/02 11:25:57", 15.900, 425.775, 101370.000, 97.000, 208.567, 6.950, 7.510
"2013/09/02 11:55:55", 15.900, 375.594, 101370.000, 96.000, 205.567, 7.200, 7.720
"2013/09/02 12:25:15", 15.800, 460.749, 101380.000, 96.000, 207.567, 7.560, 8.750
"2013/09/02 12:55:13", 15.900, 475.956, 101390.000, 95.000, 202.567, 6.170, 7.200
"2013/09/02 13:24:33", 16.100, 523.095, 101400.000, 95.000, 181.567, 5.660, 6.220
"2013/09/02 13:54:31", 16.200, 337.579, 101410.000, 95.000, 177.567, 5.140, 5.610
"2013/09/02 14:23:52", 16.200, 485.079, 101400.000, 94.000, 192.567, 6.220, 7.000
"2013/09/02 14:53:49", 16.200, 395.363, 101400.000, 94.000, 176.567, 5.500, 6.580
"2013/09/02 15:23:10", 16.200, 348.223, 101400.000, 93.000, 189.567, 6.580, 7.200
"2013/09/02 15:53:08", 16.200, 374.074, 101390.000, 94.000, 187.567, 5.450, 6.070
"2013/09/02 16:22:28", 16.200, 345.182, 101390.000, 94.000, 193.567, 5.860, 6.690
"2013/09/02 16:52:26", 16.200, 272.192, 101380.000, 94.000, 181.567, 5.400, 6.020
"2013/09/02 17:21:46", 16.100, 188.558, 101380.000, 95.000, 185.567, 4.480, 5.140
"2013/09/02 17:51:44", 15.900, 130.774, 101380.000, 95.000, 187.567, 5.090, 5.970
"2013/09/02 18:21:04", 15.900, 50.181, 101370.000, 95.000, 173.567, 4.730, 5.560
"2013/09/02 18:51:02", 15.900, 3.041, 101380.000, 96.000, 166.567, 3.860, 4.420
"2013/09/02 19:20:22", 16.100, 0.000, 101380.000, 93.000, 177.567, 4.840, 5.500
"2013/09/02 19:50:20", 16.100, 0.000, 101390.000, 92.000, 175.567, 4.220, 4.840
"2013/09/02 20:19:40", 16.500, 0.000, 101390.000, 88.000, 176.567, 5.090, 5.810
"2013/09/02 20:49:38", 16.400, 0.000, 101410.000, 88.000, 189.567, 4.420, 4.890
"2013/09/02 21:18:58", 16.300, 0.000, 101420.000, 89.000, 190.567, 3.340, 3.650
"2013/09/02 21:48:56", 16.100, 0.000, 101440.000, 91.000, 155.567, 2.780, 3.090
"2013/09/02 22:18:16", 16.500, 0.000, 101460.000, 84.000, 186.567, 2.730, 2.930
"2013/09/02 22:48:14", 16.300, 0.000, 101450.000, 87.000, 201.567, 3.650, 4.170
"2013/09/02 23:17:34", 16.100, 0.000, 101460.000, 91.000, 200.567, 3.090, 3.290
"2013/09/02 23:47:32", 15.900, 0.000, 101470.000, 92.000, 165.567, 2.210, 2.420
"2013/09/03 00:16:52", 15.800, 0.000, 101460.000, 93.000, 187.567, 2.320, 2.680
"2013/09/03 00:46:50", 15.700, 0.000, 101480.000, 94.000, 190.567, 2.320, 2.930
"2013/09/03 01:16:10", 15.700, 0.000, 101490.000, 94.000, 166.567, 3.190, 3.500
"2013/09/03 01:46:08", 15.600, 0.000, 101490.000, 95.000, 207.567, 3.550, 4.120
"2013/09/03 02:15:28", 15.200, 0.000, 101480.000, 94.000, 139.567, 2.730, 3.040
"2013/09/03 02:45:26", 15.300, 0.000, 101500.000, 93.000, 133.567, 3.650, 4.270
"2013/09/03 03:14:46", 15.300, 0.000, 101500.000, 91.000, 149.567, 3.810, 4.370
"2013/09/03 03:44:44", 15.500, 0.000, 101520.000, 91.000, 159.567, 3.700, 4.060
"2013/09/03 04:14:04", 15.600, 0.000, 101500.000, 92.000, 162.567, 3.340, 4.060
"2013/09/03 04:44:02", 15.600, 0.000, 101490.000, 88.000, 192.567, 4.120, 4.730
"2013/09/03 05:13:22", 15.500, 0.000, 101500.000, 89.000, 160.567, 2.570, 3.140
"2013/09/03 05:43:20", 15.500, 1.521, 101500.000, 89.000, 161.567, 2.830, 3.190
"2013/09/03 06:12:40", 15.400, 30.413, 101540.000, 86.000, 149.567, 3.140, 3.550
"2013/09/03 06:42:38", 15.100, 62.346, 101560.000, 91.000, 134.567, 3.400, 3.960
"2013/09/03 07:11:58", 15.000, 68.428, 101560.000, 93.000, 115.567, 2.570, 2.880
"2013/09/03 07:41:56", 15.200, 107.964, 101570.000, 93.000, 128.567, 2.880, 3.290
"2013/09/03 08:11:16", 15.500, 153.583, 101580.000, 92.000, 159.567, 3.340, 3.810
"2013/09/03 08:41:14", 15.500, 448.584, 101590.000, 92.000, 163.567, 3.190, 3.700
"2013/09/03 09:10:34", 15.600, 548.946, 101590.000, 91.000, 141.567, 3.240, 3.600
"2013/09/03 09:40:32", 16.000, 609.771, 101610.000, 88.000, 144.567, 3.600, 4.270
"2013/09/03 10:09:52", 16.400, 580.879, 101630.000, 82.000, 154.567, 3.700, 4.270
"2013/09/03 10:39:50", 16.600, 544.384, 101640.000, 82.000, 178.567, 2.980, 3.340
"2013/09/03 11:09:10", 17.000, 133.815, 101660.000, 80.000, 180.567, 3.040, 3.760
"2013/09/03 11:39:08", 16.800, 305.646, 101650.000, 86.000, 214.567, 2.160, 2.470
"2013/09/03 12:08:28", 16.900, 130.774, 101660.000, 84.000, 208.567, 4.530, 5.040
"2013/09/03 12:38:26", 16.900, 524.616, 101690.000, 86.000, 204.567, 3.760, 4.480
"2013/09/03 13:07:46", 16.600, 653.869, 101680.000, 89.000, 213.567, 4.990, 5.450
"2013/09/03 13:37:44", 16.700, 740.544, 101690.000, 89.000, 226.567, 4.530, 5.200
"2013/09/03 14:07:04", 16.700, 723.818, 101720.000, 90.000, 220.567, 3.650, 4.120
"2013/09/03 14:37:02", 16.800, 422.734, 101720.000, 89.000, 217.567, 3.450, 3.910
"2013/09/03 15:06:22", 16.900, 681.240, 101710.000, 89.000, 209.567, 3.650, 4.170
"2013/09/03 15:36:20", 17.000, 606.729, 101720.000, 88.000, 183.567, 2.060, 2.520
"2013/09/03 16:05:40", 16.900, 436.419, 101720.000, 88.000, 199.567, 2.520, 3.040
"2013/09/03 16:35:38", 16.800, 384.718, 101720.000, 90.000, 151.567, 1.650, 2.160
"2013/09/03 17:04:58", 16.800, 291.960, 101710.000, 90.000, 170.567, 2.520, 2.830
"2013/09/03 17:34:56", 16.700, 200.723, 101690.000, 91.000, 172.567, 3.450, 3.810
"2013/09/03 18:04:16", 16.500, 86.676, 101670.000, 92.000, 193.567, 3.600, 4.220
"2013/09/03 18:34:14", 16.400, 21.289, 101680.000, 92.000, 159.567, 1.700, 2.010
"2013/09/03 19:03:34", 16.400, 0.000, 101690.000, 91.000, 193.567, 2.370, 2.730
"2013/09/03 19:33:32", 16.400, 0.000, 101700.000, 91.000, 204.567, 3.600, 4.220
"2013/09/03 20:02:52", 16.300, 0.000, 101740.000, 92.000, 210.567, 1.080, 1.340
"2013/09/03 20:32:50", 16.100, 0.000, 101710.000, 94.000, 243.567, 3.700, 4.220
"2013/09/03 21:02:11", 15.900, 0.000, 101730.000, 95.000, 115.567, 1.390, 1.650
"2013/09/03 21:32:08", 16.000, 0.000, 101740.000, 95.000, 187.567, 1.800, 2.110
"2013/09/03 22:01:29", 15.900, 0.000, 101750.000, 95.000, 160.567, 1.700, 1.900
"2013/09/03 22:31:19", 15.800, 0.000, 101760.000, 96.000, 172.567, 1.950, 2.160
"2013/09/03 23:00:47", 15.600, 0.000, 101760.000, 97.000, 177.567, 1.700, 1.900
"2013/09/03 23:30:45", 15.600, 0.000, 101770.000, 97.000, 194.567, 2.060, 2.520
"2013/09/04 00:00:05", 15.700, 0.000, 101750.000, 96.000, 207.567, 2.780, 3.290
"2013/09/04 00:30:03", 15.400, 0.000, 101750.000, 97.000, 202.567, 2.680, 3.240
"2013/09/04 00:59:23", 15.200, 0.000, 101750.000, 98.000, 222.567, 2.320, 3.090
"2013/09/04 01:29:21", 15.400, 0.000, 101750.000, 97.000, 214.567, 1.800, 2.520
"2013/09/04 01:58:41", 15.500, 0.000, 101750.000, 96.000, 204.567, 2.260, 2.680
"2013/09/04 02:28:39", 15.300, 0.000, 101740.000, 97.000, 199.567, 3.240, 3.760
"2013/09/04 02:57:59", 15.100, 0.000, 101730.000, 97.000, 225.567, 1.180, 1.540
"2013/09/04 03:27:57", 15.100, 0.000, 101720.000, 97.000, 262.567, 1.340, 1.540
"2013/09/04 03:57:17", 15.100, 0.000, 101690.000, 96.000, 260.567, 3.500, 4.170
"2013/09/04 04:27:15", 15.200, 0.000, 101750.000, 96.000, 188.567, 1.540, 1.850
"2013/09/04 04:56:35", 15.200, 0.000, 101740.000, 96.000, 159.567, 1.230, 1.650
"2013/09/04 05:26:33", 15.200, 0.000, 101780.000, 96.000, 139.567, 1.390, 1.590
"2013/09/04 05:55:53", 15.200, 0.000, 101820.000, 97.000, 102.567, 1.490, 1.700
"2013/09/04 06:25:51", 15.300, 13.686, 101810.000, 96.000, 186.567, 1.650, 1.900
"2013/09/04 06:55:11", 15.300, 51.701, 101800.000, 96.000, 155.567, 0.670, 0.930
"2013/09/04 07:25:09", 15.300, 101.882, 101800.000, 95.000, 201.567, 1.180, 1.390
"2013/09/04 07:54:29", 15.400, 130.774, 101820.000, 95.000, 179.567, 0.820, 1.030
"2013/09/04 08:24:27", 15.300, 114.047, 101850.000, 95.000, 153.567, 1.950, 2.210
"2013/09/04 08:53:47", 15.300, 164.228, 101850.000, 96.000, 135.567, 1.440, 1.700
"2013/09/04 09:23:45", 15.300, 79.073, 101880.000, 96.000, 133.567, 1.080, 1.230
"2013/09/04 09:53:05", 15.300, 139.898, 101890.000, 96.000, 137.567, 2.160, 2.420
"2013/09/04 10:23:03", 15.400, 161.186, 101910.000, 96.000, 139.567, 1.650, 1.850
"2013/09/04 10:52:23", 15.500, 232.656, 101900.000, 96.000, 147.567, 2.160, 2.470
"2013/09/04 11:22:21", 15.600, 378.636, 101890.000, 94.000, 161.567, 1.540, 1.800
"2013/09/04 11:51:41", 15.700, 392.321, 101860.000, 94.000, 125.567, 2.370, 2.570
"2013/09/04 12:21:39", 15.900, 451.626, 101870.000, 93.000, 211.567, 1.800, 2.110
"2013/09/04 12:50:59", 16.100, 440.981, 101890.000, 92.000, 229.567, 1.900, 2.060
"2013/09/04 13:20:57", 16.200, 392.321, 101920.000, 93.000, 200.567, 3.400, 3.760
"2013/09/04 13:50:17", 16.100, 323.893, 101920.000, 94.000, 220.567, 4.120, 4.480
"2013/09/04 14:20:15", 16.200, 378.636, 101920.000, 94.000, 224.567, 3.760, 4.170
"2013/09/04 14:49:35", 16.300, 319.331, 101900.000, 94.000, 249.567, 2.210, 2.420
"2013/09/04 15:19:33", 16.500, 518.533, 101920.000, 93.000, 228.567, 3.040, 3.340
"2013/09/04 15:48:53", 16.500, 439.461, 101920.000, 93.000, 228.567, 2.570, 2.980
"2013/09/04 16:18:51", 16.500, 212.888, 101920.000, 94.000, 248.567, 1.900, 2.320
"2013/09/04 16:48:11", 16.400, 158.145, 101900.000, 95.000, 262.567, 1.540, 1.750
"2013/09/04 17:18:09", 16.300, 111.006, 101900.000, 95.000, 246.567, 2.260, 2.570
"2013/09/04 17:47:29", 16.300, 62.346, 101890.000, 96.000, 280.567, 1.390, 1.650
"2013/09/04 18:17:27", 16.400, 45.619, 101860.000, 96.000, 295.567, 0.510, 0.670
"2013/09/04 18:46:47", 16.200, 1.521, 101860.000, 96.000, 286.567, 0.360, 0.510
"2013/09/04 19:16:45", 16.100, 0.000, 101860.000, 97.000, 211.567, 0.460, 0.570
"2013/09/04 19:46:05", 16.100, 0.000, 101870.000, 97.000, 218.567, 0.670, 0.820
"2013/09/04 20:16:03", 16.100, 0.000, 101900.000, 97.000, 238.567, 1.080, 1.290
"2013/09/04 20:45:23", 16.100, 0.000, 101910.000, 97.000, 90.567, 0.620, 0.870
"2013/09/04 21:15:21", 16.000, 0.000, 101910.000, 97.000, 301.567, 0.770, 0.930
"2013/09/04 21:44:41", 16.000, 0.000, 101920.000, 98.000, 313.567, 1.590, 1.750
"2013/09/04 22:43:59", 16.000, 0.000, 101900.000, 98.000, 353.567, 1.180, 1.390
"2013/09/04 23:13:57", 16.000, 0.000, 101850.000, 98.000, 355.567, 0.770, 0.930
"2013/09/04 23:43:17", 16.000, 0.000, 101820.000, 98.000, 347.567, 2.210, 2.620
"2013/09/05 00:13:15", 16.100, 0.000, 101820.000, 98.000, 9.567, 3.040, 3.340
"2013/09/05 00:42:35", 16.100, 0.000, 101790.000, 98.000, 350.567, 2.160, 2.420
"2013/09/05 01:12:33", 16.100, 0.000, 101840.000, 98.000, 78.567, 1.230, 1.490
"2013/09/05 01:41:53", 16.200, 0.000, 101820.000, 98.000, 27.567, 3.040, 3.450
"2013/09/05 02:11:51", 16.500, 0.000, 101760.000, 90.000, 357.567, 5.400, 6.070
"2013/09/05 02:41:11", 16.500, 0.000, 101760.000, 91.000, 356.567, 3.810, 4.320
"2013/09/05 03:11:09", 16.500, 0.000, 101780.000, 93.000, 1.567, 0.460, 0.770
"2013/09/05 03:40:29", 16.400, 0.000, 101760.000, 94.000, 298.567, 1.540, 1.750
"2013/09/05 04:10:27", 16.200, 0.000, 101780.000, 96.000, 288.567, 1.750, 2.060
"2013/09/05 04:39:48", 16.200, 0.000, 101760.000, 96.000, 292.567, 3.140, 3.500
"2013/09/05 05:09:46", 16.200, 0.000, 101780.000, 97.000, 305.567, 2.780, 3.290
"2013/09/05 05:39:06", 16.200, 0.000, 101800.000, 96.000, 313.567, 3.190, 3.500
"2013/09/05 06:09:04", 16.200, 0.000, 101840.000, 97.000, 256.567, 1.750, 1.950
"2013/09/05 06:38:24", 16.100, 12.165, 101780.000, 97.000, 305.567, 3.810, 4.120
"2013/09/05 07:08:22", 16.100, 18.248, 101780.000, 97.000, 302.567, 4.630, 5.200
"2013/09/05 07:37:42", 16.400, 69.949, 101800.000, 97.000, 303.567, 3.910, 4.480
"2013/09/05 08:07:40", 16.600, 94.279, 101830.000, 94.000, 340.567, 5.140, 6.220
"2013/09/05 08:37:00", 16.700, 225.053, 101820.000, 92.000, 342.567, 4.680, 5.250
"2013/09/05 09:06:58", 16.700, 348.223, 101800.000, 91.000, 339.567, 5.040, 5.760
"2013/09/05 09:36:18", 16.700, 194.640, 101820.000, 92.000, 341.567, 4.480, 5.250
"2013/09/05 10:06:16", 16.800, 205.284, 101820.000, 92.000, 322.567, 3.240, 3.550
"2013/09/05 10:35:36", 16.700, 202.243, 101820.000, 91.000, 331.567, 4.010, 4.480
"2013/09/05 11:05:34", 16.700, 129.253, 101800.000, 92.000, 320.567, 3.810, 4.320
"2013/09/05 11:34:54", 16.700, 267.630, 101790.000, 94.000, 309.567, 3.140, 3.550
"2013/09/05 12:04:52", 16.600, 293.481, 101770.000, 94.000, 299.567, 3.600, 4.120
"2013/09/05 12:34:12", 16.500, 190.078, 101770.000, 94.000, 280.567, 3.090, 3.500
"2013/09/05 13:04:10", 16.600, 226.573, 101740.000, 93.000, 286.567, 4.270, 4.840
"2013/09/05 13:33:30", 16.600, 165.748, 101740.000, 94.000, 287.567, 3.290, 3.700
"2013/09/05 14:03:28", 16.700, 225.053, 101730.000, 94.000, 280.567, 3.500, 4.170
"2013/09/05 14:32:48", 16.800, 203.764, 101720.000, 95.000, 299.567, 2.880, 3.240
"2013/09/05 15:02:46", 16.900, 144.459, 101730.000, 94.000, 324.567, 4.320, 4.990
"2013/09/05 15:32:06", 16.700, 66.908, 101720.000, 94.000, 326.567, 2.680, 3.140
"2013/09/05 16:02:04", 16.700, 167.269, 101720.000, 95.000, 324.567, 1.750, 2.210
"2013/09/05 16:31:24", 16.700, 149.021, 101730.000, 94.000, 306.567, 1.230, 1.540
"2013/09/05 17:01:22", 16.600, 16.727, 101750.000, 95.000, 16.567, 0.000, 0.000
"2013/09/05 17:30:42", 16.400, 6.083, 101730.000, 97.000, 237.567, 2.570, 3.140
"2013/09/05 18:00:32", 16.500, 1.521, 101650.000, 96.000, 262.567, 5.660, 6.170
"2013/09/05 18:30:00", 16.800, 1.521, 101620.000, 96.000, 267.567, 5.450, 6.430
"2013/09/05 18:59:58", 16.900, 0.000, 101690.000, 95.000, 266.567, 2.320, 2.730
"2013/09/05 19:29:18", 16.800, 0.000, 101730.000, 96.000, 219.567, 1.650, 1.850
"2013/09/05 19:59:16", 16.700, 0.000, 101730.000, 96.000, 222.567, 3.910, 4.270
"2013/09/05 20:28:36", 16.800, 0.000, 101760.000, 96.000, 244.567, 3.290, 3.700
"2013/09/05 20:58:34", 17.000, 0.000, 101780.000, 95.000, 246.567, 2.730, 3.040
"2013/09/05 21:27:54", 16.800, 0.000, 101770.000, 96.000, 246.567, 3.040, 3.340
"2013/09/05 21:57:52", 16.700, 0.000, 101740.000, 96.000, 242.567, 3.040, 3.340
"2013/09/05 22:27:12", 16.800, 0.000, 101720.000, 97.000, 228.567, 3.810, 4.170
"2013/09/05 22:57:10", 16.800, 0.000, 101740.000, 96.000, 241.567, 4.120, 4.530
"2013/09/05 23:26:30", 16.900, 0.000, 101750.000, 95.000, 239.567, 3.700, 4.270
"2013/09/05 23:56:28", 16.900, 0.000, 101740.000, 95.000, 251.567, 4.320, 4.780
"2013/09/06 00:25:48", 16.900, 0.000, 101720.000, 95.000, 238.567, 4.730, 5.200
"2013/09/06 00:55:46", 17.000, 0.000, 101690.000, 94.000, 252.567, 6.120, 7.050
"2013/09/06 01:25:06", 17.000, 0.000, 101760.000, 94.000, 274.567, 4.010, 4.840
"2013/09/06 01:55:04", 17.000, 0.000, 101770.000, 93.000, 269.567, 4.010, 4.780
"2013/09/06 02:24:24", 16.800, 0.000, 101740.000, 93.000, 263.567, 4.730, 5.450
"2013/09/06 02:54:22", 16.700, 0.000, 101720.000, 93.000, 253.567, 5.350, 6.280
"2013/09/06 03:23:42", 16.700, 0.000, 101740.000, 92.000, 265.567, 5.090, 5.810
"2013/09/06 03:53:40", 16.500, 0.000, 101770.000, 93.000, 270.567, 4.060, 4.580
"2013/09/06 04:23:00", 16.500, 0.000, 101770.000, 93.000, 262.567, 3.650, 4.370
"2013/09/06 04:52:58", 16.400, 0.000, 101780.000, 93.000, 263.567, 3.090, 3.450
"2013/09/06 05:22:18", 16.300, 0.000, 101800.000, 93.000, 267.567, 4.890, 5.970
"2013/09/06 05:52:16", 16.500, 0.000, 101810.000, 93.000, 250.567, 4.840, 5.710
"2013/09/06 06:21:36", 16.200, 0.000, 101850.000, 94.000, 263.567, 4.010, 4.630
"2013/09/06 06:51:34", 16.700, 12.165, 101850.000, 90.000, 246.567, 5.920, 6.430
"2013/09/06 07:17:04", 16.500, 18.248, 101880.000, 92.000, 242.567, 3.700, 4.060
"2013/09/06 08:16:22", 16.600, 34.974, 101900.000, 90.000, 241.567, 3.910, 4.320
"2013/09/06 08:46:20", 16.700, 86.676, 101930.000, 91.000, 248.567, 3.550, 4.010
"2013/09/06 09:15:40", 16.800, 190.078, 101930.000, 93.000, 228.567, 3.760, 4.120
"2013/09/06 09:45:38", 16.900, 136.856, 101950.000, 92.000, 237.567, 3.340, 3.810
"2013/09/06 10:44:56", 16.900, 107.964, 101990.000, 94.000, 238.567, 3.860, 4.320
"2013/09/06 11:44:14", 16.900, 354.306, 101980.000, 94.000, 222.567, 4.120, 4.530
"2013/09/06 12:13:34", 16.600, 229.614, 102010.000, 95.000, 249.567, 5.810, 6.690
"2013/09/06 12:43:32", 16.500, 640.183, 102040.000, 96.000, 226.567, 3.550, 4.060
"2013/09/06 13:12:52", 16.200, 398.404, 102040.000, 95.000, 247.567, 4.840, 5.500
"2013/09/06 13:42:51", 16.300, 358.868, 102000.000, 97.000, 234.567, 4.480, 5.140
"2013/09/06 14:12:11", 16.700, 349.744, 102010.000, 95.000, 219.567, 4.120, 4.680
"2013/09/06 14:42:09", 16.500, 158.145, 102000.000, 96.000, 215.567, 3.190, 3.910
"2013/09/06 15:11:29", 16.600, 220.491, 102020.000, 96.000, 238.567, 4.010, 4.580
"2013/09/06 15:41:27", 16.700, 126.212, 102040.000, 95.000, 229.567, 3.140, 3.760
"2013/09/06 16:10:47", 16.500, 343.661, 102030.000, 97.000, 233.567, 4.220, 5.250
"2013/09/06 16:40:45", 16.500, 136.856, 102030.000, 96.000, 212.567, 4.530, 5.140
"2013/09/06 17:10:05", 16.300, 89.717, 102050.000, 97.000, 219.567, 3.340, 4.010
"2013/09/06 17:40:03", 16.200, 45.619, 102040.000, 98.000, 232.567, 3.910, 4.680
"2013/09/06 18:09:23", 16.100, 18.248, 102050.000, 98.000, 215.567, 2.830, 3.450
"2013/09/06 18:39:21", 16.100, 3.041, 102050.000, 98.000, 210.567, 2.730, 3.140
"2013/09/06 19:08:41", 16.200, 0.000, 102050.000, 98.000, 181.567, 3.090, 3.600
