time[YYYY-MM-DD hh:mm:ss PST], q_yield, fm, fo
"2013/10/06 05:26:41", 0.285, 1236.000, 883.000
"2013/10/06 05:26:45", 0.285, 1281.000, 915.000
"2013/10/06 05:26:49", 0.311, 1276.000, 879.000
"2013/10/06 05:26:52", 0.278, 1189.000, 858.000
"2013/10/06 05:26:56", 0.252, 1223.000, 914.000
"2013/10/06 05:27:00", 0.292, 1241.000, 878.000
"2013/10/06 05:29:43", 0.318, 1250.000, 852.000
"2013/10/06 05:29:47", 0.264, 1251.000, 920.000
"2013/10/06 05:29:51", 0.309, 1254.000, 866.000
"2013/10/06 05:29:54", 0.326, 1260.000, 848.000
"2013/10/06 05:32:42", 0.274, 1231.000, 893.000
"2013/10/06 05:32:46", 0.328, 1265.000, 849.000
"2013/10/06 05:32:49", 0.240, 1248.000, 948.000
"2013/10/06 05:32:53", 0.265, 1212.000, 890.000
"2013/10/06 05:32:57", 0.293, 1228.000, 868.000
"2013/10/06 05:33:00", 0.307, 1218.000, 843.000
"2013/10/06 05:35:45", 0.268, 1238.000, 906.000
"2013/10/06 05:35:49", 0.290, 1258.000, 892.000
"2013/10/06 05:35:52", 0.290, 1251.000, 887.000
"2013/10/06 05:35:56", 0.282, 1244.000, 893.000
"2013/10/06 05:36:00", 0.227, 1257.000, 971.000
"2013/10/06 05:38:44", 0.334, 1308.000, 870.000
"2013/10/06 05:38:47", 0.208, 1185.000, 938.000
"2013/10/06 05:38:51", 0.333, 1321.000, 881.000
"2013/10/06 05:38:55", 0.272, 1233.000, 897.000
"2013/10/06 05:38:58", 0.325, 1294.000, 873.000
"2013/10/06 05:39:02", 0.296, 1280.000, 900.000
"2013/10/06 05:39:05", 0.241, 1210.000, 918.000
"2013/10/06 05:39:09", 0.327, 1249.000, 840.000
"2013/10/06 05:39:13", 0.259, 1263.000, 935.000
"2013/10/06 05:39:16", 0.311, 1289.000, 888.000
"2013/10/06 05:39:20", 0.266, 1291.000, 947.000
"2013/10/06 05:39:24", 0.275, 1234.000, 894.000
"2013/10/06 05:39:27", 0.253, 1242.000, 927.000
"2013/10/06 05:39:31", 0.316, 1253.000, 856.000
"2013/10/06 05:39:35", 0.311, 1305.000, 898.000
"2013/10/06 05:39:38", 0.275, 1246.000, 903.000
"2013/10/06 05:39:42", 0.283, 1240.000, 888.000
"2013/10/06 05:39:46", 0.254, 1250.000, 932.000
"2013/10/06 05:39:49", 0.268, 1271.000, 930.000
"2013/10/06 05:39:53", 0.271, 1233.000, 898.000
"2013/10/06 05:39:56", 0.261, 1226.000, 906.000
"2013/10/06 05:40:00", 0.245, 1222.000, 922.000
"2013/10/06 05:41:42", 0.305, 1242.000, 862.000
"2013/10/06 05:41:46", 0.256, 1239.000, 921.000
"2013/10/06 05:41:49", 0.320, 1235.000, 839.000
"2013/10/06 05:41:53", 0.292, 1272.000, 900.000
"2013/10/06 05:41:57", 0.278, 1294.000, 934.000
"2013/10/06 05:42:00", 0.266, 1256.000, 921.000
"2013/10/06 05:44:44", 0.291, 1300.000, 921.000
"2013/10/06 05:44:48", 0.303, 1276.000, 889.000
"2013/10/06 05:44:52", 0.318, 1295.000, 883.000
"2013/10/06 05:44:55", 0.297, 1295.000, 910.000
"2013/10/06 05:44:59", 0.274, 1233.000, 894.000
"2013/10/06 05:47:44", 0.263, 1256.000, 925.000
"2013/10/06 05:47:47", 0.240, 1279.000, 971.000
"2013/10/06 05:47:51", 0.338, 1269.000, 840.000
"2013/10/06 05:47:55", 0.276, 1213.000, 878.000
"2013/10/06 05:50:42", 0.316, 1309.000, 895.000
"2013/10/06 05:50:46", 0.269, 1239.000, 905.000
"2013/10/06 05:50:50", 0.295, 1261.000, 888.000
"2013/10/06 05:50:53", 0.279, 1252.000, 902.000
"2013/10/06 05:50:57", 0.283, 1299.000, 931.000
"2013/10/06 05:51:00", 0.272, 1286.000, 935.000
"2013/10/06 05:53:44", 0.238, 1252.000, 954.000
"2013/10/06 05:53:48", 0.277, 1261.000, 911.000
"2013/10/06 05:53:55", 0.334, 1383.000, 920.000
"2013/10/06 05:53:59", 0.221, 1215.000, 946.000
"2013/10/06 05:56:44", 0.277, 1257.000, 908.000
"2013/10/06 05:56:48", 0.301, 1292.000, 903.000
"2013/10/06 05:56:51", 0.335, 1268.000, 843.000
"2013/10/06 05:56:55", 0.341, 1299.000, 856.000
"2013/10/06 05:56:58", 0.296, 1283.000, 903.000
"2013/10/06 05:59:42", 0.349, 1315.000, 855.000
"2013/10/06 05:59:46", 0.354, 1322.000, 854.000
"2013/10/06 05:59:50", 0.349, 1291.000, 840.000
"2013/10/06 05:59:53", 0.275, 1276.000, 924.000
"2013/10/06 05:59:57", 0.344, 1311.000, 860.000
"2013/10/06 06:02:45", 0.268, 1316.000, 962.000
"2013/10/06 06:02:48", 0.243, 1304.000, 987.000
"2013/10/06 06:02:52", 0.307, 1319.000, 913.000
"2013/10/06 06:02:55", 0.305, 1325.000, 920.000
"2013/10/06 06:02:59", 0.375, 1330.000, 830.000
"2013/10/06 06:05:44", 0.314, 1346.000, 923.000
"2013/10/06 06:05:48", 0.266, 1330.000, 975.000
"2013/10/06 06:05:51", 0.322, 1248.000, 845.000
"2013/10/06 06:05:55", 0.263, 1315.000, 969.000
"2013/10/06 06:05:59", 0.270, 1310.000, 956.000
"2013/10/06 06:08:43", 0.267, 1277.000, 936.000
"2013/10/06 06:08:46", 0.257, 1287.000, 955.000
"2013/10/06 06:08:50", 0.313, 1271.000, 873.000
"2013/10/06 06:08:53", 0.285, 1343.000, 960.000
"2013/10/06 06:08:57", 0.289, 1311.000, 932.000
"2013/10/06 06:11:41", 0.254, 1287.000, 959.000
"2013/10/06 06:11:45", 0.308, 1310.000, 906.000
"2013/10/06 06:11:48", 0.271, 1300.000, 947.000
"2013/10/06 06:11:56", 0.323, 1299.000, 879.000
"2013/10/06 06:11:59", 0.247, 1255.000, 944.000
"2013/10/06 06:14:43", 0.359, 1333.000, 854.000
"2013/10/06 06:14:47", 0.272, 1294.000, 941.000
"2013/10/06 06:14:50", 0.290, 1310.000, 929.000
"2013/10/06 06:14:54", 0.276, 1307.000, 946.000
"2013/10/06 06:14:58", 0.262, 1290.000, 951.000
"2013/10/06 06:17:43", 0.335, 1381.000, 917.000
"2013/10/06 06:17:46", 0.348, 1307.000, 852.000
"2013/10/06 06:17:50", 0.228, 1307.000, 1008.000
"2013/10/06 06:17:54", 0.200, 1314.000, 1050.000
"2013/10/06 06:17:57", 0.360, 1331.000, 851.000
"2013/10/06 06:23:43", 0.238, 1288.000, 981.000
"2013/10/06 06:23:47", 0.321, 1330.000, 902.000
"2013/10/06 06:23:51", 0.337, 1320.000, 874.000
"2013/10/06 06:23:54", 0.327, 1355.000, 911.000
"2013/10/06 06:23:58", 0.252, 1299.000, 971.000
"2013/10/06 06:26:43", 0.352, 1377.000, 892.000
"2013/10/06 06:26:50", 0.275, 1326.000, 961.000
"2013/10/06 06:26:54", 0.316, 1311.000, 896.000
"2013/10/06 06:26:57", 0.258, 1269.000, 941.000
"2013/10/06 06:29:41", 0.352, 1352.000, 876.000
"2013/10/06 06:29:45", 0.339, 1279.000, 845.000
"2013/10/06 06:29:49", 0.295, 1362.000, 959.000
"2013/10/06 06:29:52", 0.364, 1318.000, 837.000
"2013/10/06 06:29:56", 0.296, 1412.000, 993.000
"2013/10/06 06:30:00", 0.313, 1324.000, 909.000
"2013/10/06 06:32:40", 0.225, 1283.000, 994.000
"2013/10/06 06:32:43", 0.260, 1362.000, 1007.000
"2013/10/06 06:32:47", 0.355, 1331.000, 858.000
"2013/10/06 06:32:51", 0.289, 1315.000, 934.000
"2013/10/06 06:32:54", 0.252, 1317.000, 984.000
"2013/10/06 06:32:58", 0.278, 1302.000, 940.000
"2013/10/06 06:35:42", 0.312, 1320.000, 908.000
"2013/10/06 06:35:50", 0.280, 1371.000, 987.000
"2013/10/06 06:35:53", 0.279, 1333.000, 961.000
"2013/10/06 06:35:58", 0.267, 1349.000, 988.000
"2013/10/06 06:36:01", 0.323, 1374.000, 930.000
"2013/10/06 06:38:41", 0.279, 1303.000, 939.000
"2013/10/06 06:38:45", 0.369, 1365.000, 860.000
"2013/10/06 06:38:49", 0.333, 1346.000, 897.000
"2013/10/06 06:38:52", 0.275, 1336.000, 968.000
"2013/10/06 06:38:56", 0.334, 1324.000, 881.000
"2013/10/06 06:39:00", 0.271, 1325.000, 965.000
"2013/10/06 06:39:03", 0.308, 1344.000, 930.000
"2013/10/06 06:39:07", 0.336, 1372.000, 910.000
"2013/10/06 06:39:11", 0.309, 1341.000, 926.000
"2013/10/06 06:39:18", 0.289, 1347.000, 957.000
"2013/10/06 06:39:22", 0.285, 1339.000, 957.000
"2013/10/06 06:39:25", 0.328, 1343.000, 902.000
"2013/10/06 06:39:29", 0.330, 1325.000, 887.000
"2013/10/06 06:39:32", 0.267, 1359.000, 996.000
"2013/10/06 06:39:36", 0.296, 1354.000, 952.000
"2013/10/06 06:39:40", 0.387, 1495.000, 916.000
"2013/10/06 06:39:43", 0.278, 1328.000, 958.000
"2013/10/06 06:39:47", 0.320, 1315.000, 894.000
"2013/10/06 06:39:51", 0.307, 1317.000, 912.000
"2013/10/06 06:39:54", 0.418, 1562.000, 909.000
"2013/10/06 06:39:58", 0.348, 1356.000, 883.000
"2013/10/06 06:41:40", 0.327, 1394.000, 937.000
"2013/10/06 06:41:44", 0.220, 1276.000, 995.000
"2013/10/06 06:41:47", 0.308, 1331.000, 920.000
"2013/10/06 06:41:51", 0.274, 1345.000, 976.000
"2013/10/06 06:41:55", 0.327, 1409.000, 947.000
"2013/10/06 06:41:58", 0.287, 1337.000, 953.000
"2013/10/06 06:44:42", 0.303, 1393.000, 970.000
"2013/10/06 06:44:49", 0.299, 1356.000, 950.000
"2013/10/06 06:44:53", 0.333, 1414.000, 943.000
"2013/10/06 06:44:57", 0.263, 1310.000, 965.000
"2013/10/06 06:45:00", 0.351, 1387.000, 899.000
"2013/10/06 06:47:42", 0.302, 1394.000, 972.000
"2013/10/06 06:47:45", 0.330, 1397.000, 935.000
"2013/10/06 06:47:49", 0.328, 1377.000, 925.000
"2013/10/06 06:47:53", 0.330, 1319.000, 883.000
"2013/10/06 06:47:56", 0.323, 1396.000, 944.000
"2013/10/06 06:48:00", 0.325, 1396.000, 941.000
"2013/10/06 06:50:44", 0.272, 1319.000, 959.000
"2013/10/06 06:50:47", 0.333, 1378.000, 918.000
"2013/10/06 06:50:51", 0.319, 1379.000, 938.000
"2013/10/06 06:50:55", 0.288, 1368.000, 974.000
"2013/10/06 06:50:58", 0.306, 1386.000, 961.000
"2013/10/06 06:53:42", 0.314, 1375.000, 942.000
"2013/10/06 06:53:46", 0.304, 1332.000, 927.000
"2013/10/06 06:53:50", 0.319, 1363.000, 928.000
"2013/10/06 06:53:53", 0.309, 1327.000, 916.000
"2013/10/06 06:53:57", 0.319, 1374.000, 935.000
"2013/10/06 06:54:00", 0.338, 1398.000, 925.000
"2013/10/06 06:56:45", 0.272, 1349.000, 982.000
"2013/10/06 06:56:49", 0.311, 1372.000, 944.000
"2013/10/06 06:56:56", 0.288, 1384.000, 985.000
"2013/10/06 06:57:00", 0.294, 1330.000, 938.000
"2013/10/06 06:59:44", 0.330, 1362.000, 912.000
"2013/10/06 06:59:48", 0.296, 1344.000, 946.000
"2013/10/06 06:59:51", 0.347, 1421.000, 927.000
"2013/10/06 06:59:55", 0.325, 1436.000, 969.000
"2013/10/06 06:59:58", 0.333, 1356.000, 904.000
"2013/10/06 07:02:42", 0.300, 1402.000, 981.000
"2013/10/06 07:02:46", 0.291, 1367.000, 969.000
"2013/10/06 07:02:50", 0.337, 1360.000, 901.000
"2013/10/06 07:02:53", 0.305, 1381.000, 959.000
"2013/10/06 07:02:57", 0.307, 1380.000, 955.000
"2013/10/06 07:05:45", 0.316, 1420.000, 970.000
"2013/10/06 07:05:48", 0.297, 1366.000, 960.000
"2013/10/06 07:05:52", 0.312, 1342.000, 922.000
"2013/10/06 07:05:55", 0.393, 1518.000, 921.000
"2013/10/06 07:05:59", 0.322, 1432.000, 970.000
"2013/10/06 07:08:44", 0.372, 1476.000, 926.000
"2013/10/06 07:08:48", 0.330, 1341.000, 898.000
"2013/10/06 07:08:51", 0.377, 1466.000, 912.000
"2013/10/06 07:08:55", 0.368, 1478.000, 934.000
"2013/10/06 07:08:59", 0.275, 1346.000, 975.000
"2013/10/06 07:11:43", 0.297, 1374.000, 965.000
"2013/10/06 07:11:46", 0.352, 1480.000, 959.000
"2013/10/06 07:11:50", 0.335, 1458.000, 969.000
"2013/10/06 07:11:53", 0.323, 1372.000, 928.000
"2013/10/06 07:11:57", 0.343, 1504.000, 988.000
"2013/10/06 07:14:45", 0.314, 1364.000, 935.000
"2013/10/06 07:14:48", 0.317, 1368.000, 934.000
"2013/10/06 07:14:52", 0.333, 1430.000, 953.000
"2013/10/06 07:14:56", 0.301, 1376.000, 961.000
"2013/10/06 07:14:59", 0.265, 1344.000, 987.000
"2013/10/06 07:17:44", 0.313, 1415.000, 972.000
"2013/10/06 07:17:48", 0.283, 1373.000, 984.000
"2013/10/06 07:17:51", 0.328, 1392.000, 935.000
"2013/10/06 07:17:55", 0.329, 1414.000, 948.000
"2013/10/06 07:17:59", 0.319, 1416.000, 964.000
"2013/10/06 07:23:45", 0.314, 1429.000, 979.000
"2013/10/06 07:23:48", 0.334, 1405.000, 935.000
"2013/10/06 07:23:52", 0.315, 1394.000, 954.000
"2013/10/06 07:23:56", 0.323, 1407.000, 952.000
"2013/10/06 07:23:59", 0.303, 1392.000, 970.000
"2013/10/06 07:26:44", 0.314, 1383.000, 948.000
"2013/10/06 07:26:48", 0.313, 1347.000, 925.000
"2013/10/06 07:26:52", 0.345, 1423.000, 932.000
"2013/10/06 07:26:55", 0.284, 1369.000, 979.000
"2013/10/06 07:26:59", 0.277, 1331.000, 962.000
"2013/10/06 07:29:43", 0.293, 1356.000, 958.000
"2013/10/06 07:29:46", 0.302, 1398.000, 975.000
"2013/10/06 07:29:50", 0.317, 1391.000, 950.000
"2013/10/06 07:29:54", 0.354, 1398.000, 903.000
"2013/10/06 07:29:57", 0.329, 1440.000, 966.000
"2013/10/06 07:32:41", 0.251, 1322.000, 990.000
"2013/10/06 07:32:45", 0.335, 1422.000, 945.000
"2013/10/06 07:32:49", 0.328, 1376.000, 924.000
"2013/10/06 07:32:52", 0.312, 1364.000, 938.000
"2013/10/06 07:32:56", 0.311, 1401.000, 965.000
"2013/10/06 07:33:00", 0.344, 1444.000, 947.000
"2013/10/06 07:35:43", 0.294, 1357.000, 957.000
"2013/10/06 07:35:47", 0.312, 1362.000, 936.000
"2013/10/06 07:35:51", 0.305, 1379.000, 958.000
"2013/10/06 07:35:54", 0.309, 1420.000, 981.000
"2013/10/06 07:35:58", 0.287, 1334.000, 951.000
"2013/10/06 07:38:43", 0.287, 1369.000, 976.000
"2013/10/06 07:38:47", 0.272, 1302.000, 947.000
"2013/10/06 07:38:50", 0.287, 1349.000, 961.000
"2013/10/06 07:38:54", 0.329, 1354.000, 908.000
"2013/10/06 07:38:58", 0.282, 1329.000, 953.000
"2013/10/06 07:39:01", 0.311, 1372.000, 944.000
"2013/10/06 07:39:05", 0.294, 1346.000, 950.000
"2013/10/06 07:39:08", 0.344, 1422.000, 932.000
"2013/10/06 07:39:12", 0.311, 1368.000, 942.000
"2013/10/06 07:39:16", 0.296, 1377.000, 969.000
"2013/10/06 07:39:19", 0.280, 1380.000, 993.000
"2013/10/06 07:39:23", 0.296, 1345.000, 946.000
"2013/10/06 07:39:27", 0.268, 1329.000, 972.000
"2013/10/06 07:39:30", 0.272, 1381.000, 1004.000
"2013/10/06 07:39:34", 0.275, 1328.000, 962.000
"2013/10/06 07:39:38", 0.282, 1352.000, 970.000
"2013/10/06 07:39:41", 0.319, 1371.000, 933.000
"2013/10/06 07:39:45", 0.351, 1441.000, 935.000
"2013/10/06 07:39:49", 0.311, 1392.000, 958.000
"2013/10/06 07:39:52", 0.312, 1341.000, 922.000
"2013/10/06 07:39:56", 0.299, 1391.000, 974.000
"2013/10/06 07:39:59", 0.309, 1341.000, 926.000
"2013/10/06 07:41:41", 0.349, 1389.000, 903.000
"2013/10/06 07:41:45", 0.308, 1360.000, 941.000
"2013/10/06 07:41:49", 0.310, 1374.000, 947.000
"2013/10/06 07:41:52", 0.311, 1353.000, 931.000
"2013/10/06 07:41:56", 0.292, 1383.000, 979.000
"2013/10/06 07:42:00", 0.302, 1358.000, 947.000
"2013/10/06 07:44:44", 0.308, 1396.000, 965.000
"2013/10/06 07:44:47", 0.313, 1403.000, 963.000
"2013/10/06 07:44:51", 0.333, 1369.000, 912.000
"2013/10/06 07:44:55", 0.294, 1311.000, 925.000
"2013/10/06 07:44:58", 0.293, 1385.000, 978.000
"2013/10/06 07:47:43", 0.256, 1288.000, 958.000
"2013/10/06 07:47:47", 0.300, 1341.000, 938.000
"2013/10/06 07:47:50", 0.326, 1374.000, 925.000
"2013/10/06 07:47:54", 0.305, 1411.000, 980.000
"2013/10/06 07:47:58", 0.281, 1341.000, 963.000
"2013/10/06 07:50:42", 0.307, 1367.000, 946.000
"2013/10/06 07:50:45", 0.313, 1376.000, 945.000
"2013/10/06 07:50:49", 0.282, 1331.000, 955.000
"2013/10/06 07:50:53", 0.334, 1395.000, 928.000
"2013/10/06 07:50:56", 0.296, 1327.000, 934.000
"2013/10/06 07:51:00", 0.303, 1330.000, 926.000
"2013/10/06 07:53:44", 0.284, 1369.000, 980.000
"2013/10/06 07:53:47", 0.286, 1361.000, 971.000
"2013/10/06 07:53:51", 0.268, 1363.000, 997.000
"2013/10/06 07:53:55", 0.314, 1363.000, 935.000
"2013/10/06 07:53:58", 0.276, 1313.000, 950.000
"2013/10/06 07:56:43", 0.286, 1314.000, 937.000
"2013/10/06 07:56:47", 0.310, 1362.000, 939.000
"2013/10/06 07:56:51", 0.300, 1360.000, 952.000
"2013/10/06 07:56:54", 0.245, 1327.000, 1001.000
"2013/10/06 07:56:58", 0.296, 1326.000, 933.000
"2013/10/06 07:59:42", 0.305, 1340.000, 931.000
"2013/10/06 07:59:45", 0.290, 1347.000, 956.000
"2013/10/06 07:59:49", 0.279, 1340.000, 965.000
"2013/10/06 07:59:53", 0.313, 1473.000, 1011.000
"2013/10/06 07:59:56", 0.352, 1408.000, 911.000
"2013/10/06 08:00:00", 0.299, 1364.000, 955.000
"2013/10/06 08:02:44", 0.351, 1409.000, 914.000
"2013/10/06 08:02:48", 0.336, 1381.000, 916.000
"2013/10/06 08:02:51", 0.286, 1369.000, 977.000
"2013/10/06 08:02:55", 0.312, 1357.000, 933.000
"2013/10/06 08:02:58", 0.293, 1341.000, 947.000
"2013/10/06 08:05:42", 0.329, 1394.000, 935.000
"2013/10/06 08:05:46", 0.338, 1381.000, 913.000
"2013/10/06 08:05:50", 0.301, 1348.000, 941.000
"2013/10/06 08:05:53", 0.269, 1259.000, 920.000
"2013/10/06 08:05:57", 0.313, 1353.000, 929.000
"2013/10/06 08:08:42", 0.267, 1345.000, 985.000
"2013/10/06 08:08:46", 0.342, 1405.000, 924.000
"2013/10/06 08:08:49", 0.319, 1329.000, 905.000
"2013/10/06 08:08:53", 0.309, 1336.000, 923.000
"2013/10/06 08:08:56", 0.297, 1344.000, 944.000
"2013/10/06 08:09:00", 0.267, 1314.000, 963.000
"2013/10/06 08:11:44", 0.305, 1328.000, 922.000
"2013/10/06 08:11:48", 0.262, 1325.000, 977.000
"2013/10/06 08:11:51", 0.287, 1352.000, 963.000
"2013/10/06 08:11:55", 0.318, 1348.000, 918.000
"2013/10/06 08:11:59", 0.321, 1395.000, 946.000
"2013/10/06 08:14:43", 0.264, 1310.000, 963.000
"2013/10/06 08:14:46", 0.323, 1426.000, 964.000
"2013/10/06 08:14:50", 0.306, 1316.000, 912.000
"2013/10/06 08:14:53", 0.302, 1343.000, 937.000
"2013/10/06 08:14:57", 0.312, 1344.000, 924.000
"2013/10/06 08:17:46", 0.298, 1314.000, 922.000
"2013/10/06 08:17:49", 0.281, 1355.000, 973.000
"2013/10/06 08:17:53", 0.300, 1360.000, 952.000
"2013/10/06 08:17:57", 0.287, 1317.000, 939.000
"2013/10/06 08:18:00", 0.301, 1352.000, 944.000
"2013/10/06 08:23:43", 0.308, 1369.000, 947.000
"2013/10/06 08:23:46", 0.255, 1345.000, 1002.000
"2013/10/06 08:23:50", 0.269, 1313.000, 959.000
"2013/10/06 08:23:54", 0.336, 1385.000, 919.000
"2013/10/06 08:23:57", 0.289, 1266.000, 899.000
"2013/10/06 08:26:45", 0.258, 1305.000, 968.000
"2013/10/06 08:26:49", 0.297, 1323.000, 930.000
"2013/10/06 08:26:53", 0.324, 1349.000, 911.000
"2013/10/06 08:26:57", 0.264, 1262.000, 928.000
"2013/10/06 08:27:00", 0.265, 1274.000, 936.000
"2013/10/06 08:29:41", 0.256, 1324.000, 984.000
"2013/10/06 08:29:44", 0.294, 1318.000, 930.000
"2013/10/06 08:29:48", 0.277, 1357.000, 980.000
"2013/10/06 08:29:52", 0.315, 1352.000, 926.000
"2013/10/06 08:29:55", 0.271, 1319.000, 961.000
"2013/10/06 08:29:59", 0.336, 1365.000, 906.000
"2013/10/06 08:32:43", 0.299, 1378.000, 965.000
"2013/10/06 08:32:46", 0.279, 1339.000, 965.000
"2013/10/06 08:32:50", 0.291, 1336.000, 947.000
"2013/10/06 08:32:54", 0.274, 1320.000, 958.000
"2013/10/06 08:32:57", 0.342, 1398.000, 919.000
"2013/10/06 08:35:45", 0.351, 1404.000, 911.000
"2013/10/06 08:35:49", 0.288, 1368.000, 973.000
"2013/10/06 08:35:52", 0.292, 1373.000, 972.000
"2013/10/06 08:35:56", 0.313, 1354.000, 930.000
"2013/10/06 08:36:00", 0.265, 1335.000, 980.000
"2013/10/06 08:38:41", 0.267, 1329.000, 974.000
"2013/10/06 08:38:44", 0.286, 1348.000, 962.000
"2013/10/06 08:38:48", 0.292, 1349.000, 955.000
"2013/10/06 08:38:52", 0.308, 1487.000, 1029.000
"2013/10/06 08:38:55", 0.260, 1320.000, 976.000
"2013/10/06 08:38:59", 0.275, 1338.000, 970.000
"2013/10/06 08:39:06", 0.270, 1329.000, 970.000
"2013/10/06 08:39:10", 0.259, 1345.000, 996.000
"2013/10/06 08:39:14", 0.296, 1344.000, 945.000
"2013/10/06 08:39:17", 0.285, 1336.000, 954.000
"2013/10/06 08:39:21", 0.257, 1301.000, 966.000
"2013/10/06 08:39:25", 0.250, 1312.000, 984.000
"2013/10/06 08:39:28", 0.251, 1278.000, 956.000
"2013/10/06 08:39:32", 0.273, 1307.000, 950.000
"2013/10/06 08:39:35", 0.306, 1325.000, 919.000
"2013/10/06 08:39:39", 0.289, 1318.000, 937.000
"2013/10/06 08:39:43", 0.286, 1330.000, 949.000
"2013/10/06 08:39:46", 0.341, 1368.000, 901.000
"2013/10/06 08:39:50", 0.314, 1315.000, 901.000
"2013/10/06 08:39:54", 0.269, 1280.000, 935.000
"2013/10/06 08:39:57", 0.264, 1303.000, 959.000
"2013/10/06 08:41:43", 0.294, 1319.000, 930.000
"2013/10/06 08:41:47", 0.303, 1354.000, 943.000
"2013/10/06 08:41:50", 0.308, 1301.000, 899.000
"2013/10/06 08:41:54", 0.278, 1297.000, 936.000
"2013/10/06 08:41:58", 0.297, 1283.000, 901.000
"2013/10/06 08:44:45", 0.283, 1322.000, 947.000
"2013/10/06 08:44:49", 0.298, 1315.000, 923.000
"2013/10/06 08:44:52", 0.299, 1345.000, 942.000
"2013/10/06 08:44:56", 0.319, 1393.000, 948.000
"2013/10/06 08:45:00", 0.284, 1347.000, 964.000
"2013/10/06 08:47:45", 0.274, 1329.000, 964.000
"2013/10/06 08:47:48", 0.306, 1362.000, 945.000
"2013/10/06 08:47:52", 0.336, 1415.000, 939.000
"2013/10/06 08:47:56", 0.297, 1306.000, 917.000
"2013/10/06 08:47:59", 0.274, 1289.000, 935.000
"2013/10/06 08:50:43", 0.278, 1354.000, 977.000
"2013/10/06 08:50:47", 0.303, 1294.000, 901.000
"2013/10/06 08:50:50", 0.257, 1306.000, 970.000
"2013/10/06 08:50:54", 0.278, 1341.000, 967.000
"2013/10/06 08:50:58", 0.302, 1322.000, 922.000
"2013/10/06 08:53:42", 0.292, 1327.000, 939.000
"2013/10/06 08:53:45", 0.348, 1356.000, 884.000
"2013/10/06 08:53:49", 0.291, 1339.000, 949.000
"2013/10/06 08:53:53", 0.281, 1324.000, 951.000
"2013/10/06 08:54:00", 0.284, 1275.000, 912.000
"2013/10/06 08:56:44", 0.304, 1322.000, 919.000
"2013/10/06 08:56:47", 0.252, 1305.000, 975.000
"2013/10/06 08:56:51", 0.316, 1341.000, 916.000
"2013/10/06 08:56:55", 0.332, 1346.000, 899.000
"2013/10/06 08:56:58", 0.284, 1325.000, 948.000
"2013/10/06 08:59:43", 0.263, 1276.000, 940.000
"2013/10/06 08:59:47", 0.275, 1292.000, 936.000
"2013/10/06 08:59:51", 0.285, 1293.000, 924.000
"2013/10/06 08:59:54", 0.259, 1329.000, 984.000
"2013/10/06 08:59:58", 0.253, 1309.000, 977.000
"2013/10/06 09:02:42", 0.312, 1335.000, 918.000
"2013/10/06 09:02:45", 0.293, 1323.000, 935.000
"2013/10/06 09:02:49", 0.307, 1297.000, 898.000
"2013/10/06 09:02:53", 0.326, 1353.000, 911.000
"2013/10/06 09:02:56", 0.293, 1348.000, 952.000
"2013/10/06 09:03:00", 0.284, 1314.000, 940.000
"2013/10/06 09:05:44", 0.299, 1345.000, 942.000
"2013/10/06 09:05:48", 0.302, 1353.000, 944.000
"2013/10/06 09:05:51", 0.298, 1338.000, 938.000
"2013/10/06 09:05:55", 0.279, 1299.000, 936.000
"2013/10/06 09:05:58", 0.301, 1351.000, 943.000
"2013/10/06 09:08:43", 0.304, 1335.000, 929.000
"2013/10/06 09:08:47", 0.279, 1329.000, 957.000
"2013/10/06 09:08:51", 0.348, 1383.000, 901.000
"2013/10/06 09:08:54", 0.292, 1277.000, 903.000
"2013/10/06 09:08:58", 0.291, 1329.000, 942.000
"2013/10/06 09:11:42", 0.276, 1350.000, 977.000
"2013/10/06 09:11:46", 0.282, 1329.000, 953.000
"2013/10/06 09:11:49", 0.316, 1370.000, 936.000
"2013/10/06 09:11:53", 0.289, 1341.000, 953.000
"2013/10/06 09:12:00", 0.291, 1357.000, 961.000
"2013/10/06 09:14:40", 0.298, 1357.000, 952.000
"2013/10/06 09:14:44", 0.315, 1422.000, 973.000
"2013/10/06 09:14:48", 0.269, 1328.000, 970.000
"2013/10/06 09:14:51", 0.290, 1335.000, 947.000
"2013/10/06 09:14:55", 0.296, 1381.000, 971.000
"2013/10/06 09:14:59", 0.275, 1309.000, 948.000
"2013/10/06 09:17:44", 0.319, 1316.000, 895.000
"2013/10/06 09:17:47", 0.311, 1318.000, 907.000
"2013/10/06 09:17:51", 0.351, 1390.000, 901.000
"2013/10/06 09:17:54", 0.288, 1344.000, 956.000
"2013/10/06 09:17:58", 0.305, 1344.000, 934.000
"2013/10/06 09:23:41", 0.316, 1375.000, 940.000
"2013/10/06 09:23:44", 0.311, 1363.000, 938.000
"2013/10/06 09:23:48", 0.327, 1369.000, 920.000
"2013/10/06 09:23:51", 0.311, 1366.000, 941.000
"2013/10/06 09:23:55", 0.330, 1384.000, 927.000
"2013/10/06 09:23:59", 0.344, 1403.000, 919.000
"2013/10/06 09:26:43", 0.296, 1312.000, 923.000
"2013/10/06 09:26:46", 0.286, 1296.000, 925.000
"2013/10/06 09:26:54", 0.309, 1364.000, 942.000
"2013/10/06 09:26:57", 0.325, 1390.000, 937.000
"2013/10/06 09:29:42", 0.288, 1325.000, 943.000
"2013/10/06 09:29:46", 0.297, 1376.000, 967.000
